name,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
Demetrius Harris,00-0030155,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,17,31,123.0,1,1.0,0.0,199.0,41.0,9.0,-1.8318750486295667,1,8.049678053039397,0.9238823896323158,0.9525938018915943,2.0526392457725895,1.0,26.3,43.3,13,0.06724511930585683,0.0643180349062702,0.023098591549295774,0.1523221068838014,0.03812771233725976,0.058823529411764705,0.05357142857142857,0.05405405405405406,0.04847562087451224,0.04226687575216075,0.2668112798264642,0.03774933742502441
Denard Robinson,00-0030547,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,41,144.0,0,0.0,0.0,4.0,-5.577971748076379,0,3,5,22.0,0,0.0,0.0,5.0,28.0,1.0,-0.9814039991470054,0,-6.113636363636363,0.11883830455259026,0.005119006235535102,0.18184076119375997,0.0,16.6,19.6,6,0.021645021645021644,0.0026652452025586353,0.03617571059431524,0.03459972862957937,0.015078821110349555,0.0,0.0136986301369863,0.012345679012345678,0.0075394105551747775,0.012063056888279645,0.09523809523809523,0.039986943039007676
Dennis Pitta,00-0027714,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,86,121,729.0,2,1.0,1.0,745.0,295.0,37.0,-16.206423660039597,0,17.7725238295364,2.817959842171415,2.439104846883881,5.93431315607584,0.0,82.9,168.9,16,0.17820324005891017,0.14775882586275288,0.14114832535885166,0.38551192077856755,0.1678563205157725,0.1,0.18048780487804877,0.17333333333333334,0.13392816025788626,0.15428505641261803,1.0736377025036818,0.11767410751609399
Deonte Thompson,00-0029388,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,22,36,249.0,2,0.0,0.0,469.0,43.0,18.0,11.142349483154248,0,3.7145630937510576,1.0345553729281127,1.2306436579388653,2.413283619949375,0.0,36.9,58.9,9,0.12244897959183673,0.15281850765721733,0.05443037974683544,0.30592827551352897,0.11380255941499086,0.18181818181818182,0.15254237288135594,0.15503875968992248,0.14781037061658633,0.12740568389562906,0.8469387755102041,0.0839007435685593
Derek Anderson,00-0023645,2016,REG,36,53,453.0,2,5.0,0.0,0.0,0,0,458.0,161.0,22.0,-2.5595816932153896,1,1.9608938547486034,0.2447012953515858,1,4.0,0,1.0,1.0,0.0,-3.934024238260463,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.52,16.52,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05234805754483807
Derek Carr,00-0031280,2016,REG,357,560,3937.0,28,6.0,16.0,79.0,2,2,4343.0,1790.0,189.0,75.37664586596384,5,13.806711029752588,1.6907634125166462,39,70.0,0,3.0,1.0,5.0,-21.532118826364915,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,268.48,268.48,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18131474803138972
Derek Carrier,00-0029119,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,10.0,0,0.0,0.0,8.0,2.0,0.0,0.06493453122675419,0,3.0,0.04827968923418424,0.02899344099429255,0.09271494254728113,0.0,1.0,3.0,2,0.022222222222222223,0.011782032400589101,0.0071174377224199285,0.042758959253804615,0.013888888888888888,0.0,0.0,0.0,0.006944444444444444,0.011111111111111112,0.1111111111111111,0.013692377909630304
Derek Watt,00-0032897,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,4.0,0,0.0,0.0,2.0,1.016872322303243,0,4,4,83.0,0,0.0,0.0,21.0,62.0,2.0,6.691344102262519,0,9.166666666666666,0.10645928059721163,0.06184383969384501,0.20297960868150894,0.0,8.700000000000001,12.700000000000001,6,0.018433179723502304,0.010802469135802469,0.08344549125168237,0.03629174489389543,0.04949314251639833,0.0,0.02631578947368421,0.022988505747126436,0.024746571258199165,0.03959451401311867,0.3824884792626728,0.02528973674777968
Derrick Henry,00-0032764,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,110,490.0,5,0.0,0.0,29.0,-0.2933482906082645,0,13,15,137.0,0,0.0,0.0,20.0,124.0,6.0,3.7808213969492583,0,39.625,0.5452049811858931,0.07967848841341847,0.8735824136682327,0.0,92.7,105.7,14,0.03546099290780142,0.0050568900126422255,0.10726643598615918,0.057237001371815914,0.0439525184472249,0.0,0.0410958904109589,0.03529411764705882,0.02197625922361245,0.03516201475777992,0.32387706855791965,0.08909455655017785
Devin Funchess,00-0032055,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,23,58,371.0,4,0.0,0.0,770.0,103.0,20.0,7.23844857490138,1,8.301162540453092,1.692105116931239,2.204498175874053,4.081306398508696,0.0,63.10000000000001,86.10000000000001,14,0.11530815109343936,0.15021459227467812,0.08123028391167192,0.2931339004599015,0.10762982303452277,0.2,0.11904761904761904,0.1276595744680851,0.1538149115172614,0.12610385842761823,0.7375745526838966,0.07463721631789734
Devin Smith,00-0031934,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,20.0,0,0.0,0.0,49.0,6.0,1.0,-0.9648651159036183,0,0.40816326530612246,0.125,0.14583333333333334,0.2895833333333333,0.0,2.0,3.0,1,0.125,0.14583333333333334,0.12244897959183673,0.3041666666666667,0.14705882352941177,,0.16666666666666666,0.16666666666666666,,,0.8333333333333334,0.099535500995355
Devin Street,00-0031310,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,6,20.0,0,0.0,0.0,67.0,2.0,1.0,-1.1056539111887105,0,0.5128205128205128,0.16263736263736264,0.21104365718010878,0.3916866039821201,0.0,2.0,3.0,2,0.08108108108108109,0.10485133020344288,0.00909090909090909,0.20550268578437594,0.035523978685612786,0.0,0.03571428571428571,0.030303030303030304,0.017761989342806393,0.028419182948490232,0.2702702702702703,0.015837820715869495
Devonta Freeman,00-0031285,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,227,1079.0,11,1.0,1.0,61.0,4.889815129386044,0,54,65,462.0,2,0.0,0.0,74.0,416.0,22.0,5.178180256735207,0,15.983009119326255,1.9677243318266298,0.21280919879760007,3.1005529368982647,0.0,230.1,284.1,16,0.12104283054003724,0.015958593918481777,0.1835024261138068,0.19433112094484128,0.09314516129032258,0.05263157894736842,0.09205020920502092,0.08664259927797834,0.0728883701188455,0.08504244482173175,0.8603351955307262,0.16278936511574604
Devontae Booker,00-0032972,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,174,612.0,4,2.0,1.0,30.0,-27.57296769665021,0,31,45,265.0,1,2.0,2.0,62.0,253.0,8.0,-8.911514264287934,0,12.759937888198758,1.2689457707205007,0.20683787841075837,2.048205170968282,0.0,111.7,142.7,16,0.07894736842105263,0.012390087929656275,0.16053299492385786,0.12833312297530397,0.06770567194685743,0.05,0.04419889502762431,0.04477611940298507,0.05885283597342872,0.06416453755748595,0.4649122807017544,0.11313185767742752
Dexter McCluster,00-0027651,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,2.0,0,0.0,0.0,0.0,-1.2633322623441927,0,7,11,36.0,0,0.0,0.0,17.0,44.0,2.0,-7.911340922855279,0,9.6,0.28749080785969316,0.06612993446965333,0.47752716591829714,0.0,3.8000000000000003,10.8,6,0.04721030042918455,0.008329250367466928,0.05520702634880803,0.07747885093775037,0.019758507135016465,0.0,0.023255813953488372,0.020833333333333332,0.009879253567508232,0.015806805708013173,0.15450643776824036,0.020008151469117046
Dez Bryant,00-0027902,2016,REG,1,1,10.0,1,0.0,0.0,0.0,0,0,10.0,0.0,1.0,1.7572321020415984,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,50,96,796.0,8,1.0,1.0,1386.0,140.0,38.0,29.16641085151642,0,7.486410632488082,3.1951201390976416,5.375348665844604,8.555424274737685,0.0,130.0,180.0,13,0.24,0.41847826086956524,0.10861132660977502,0.6947826086956522,0.2584415584415584,0.42105263157894735,0.24675324675324675,0.2658959537572254,0.3397470950102529,0.2909637730690362,1.99,0.1543342193260739
Dion Lewis,00-0028087,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,64,283.0,0,1.0,0.0,14.0,2.043414410984762,0,17,24,94.0,0,0.0,0.0,87.0,83.0,4.0,-3.67193072574446,0,12.06107226107226,0.5973821081502025,0.2969163334299961,1.1039145956263012,0.0,37.7,54.7,7,0.08921933085501858,0.04369663485685585,0.08654848800834203,0.16878630416801255,0.04883116883116883,0.0,0.0425531914893617,0.03636363636363636,0.024415584415584415,0.039064935064935066,0.34944237918215615,0.07550034506556245
Dion Sims,00-0030422,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,26,35,256.0,4,0.0,0.0,219.0,130.0,14.0,11.375356719628142,0,26.589970932533863,1.2881819643105912,0.8964675225239425,2.559800212232646,0.0,49.6,75.60000000000001,13,0.08883248730964467,0.07001278772378516,0.08819538670284939,0.18925896114349516,0.08057916273213724,0.16,0.09859154929577464,0.10778443113772455,0.12028958136606863,0.0964633301857098,0.649746192893401,0.06693345610369374
Don Jackson,00-0032636,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,32.0,0,0.0,0.0,1.0,-0.6749430799391121,0,0,1,0.0,0,0.0,0.0,10.0,0.0,0.0,-0.739812986459583,0,0.0,0.017857142857142856,0.03215434083601286,0.04929375287092329,0.0,3.2,3.2,3,0.0072992700729927005,0.009250693802035153,0.0,0.018349460151117172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009265693768820941
Donnie Jones,00-0022684,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,1.0,0.0,0.0,-3.66486525349319,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dontari Poe,00-0029688,2016,REG,1,1,2.0,1,0.0,0.0,0.0,0,0,2.0,0.0,1.0,2.2973533822223544,0,1.0,0.0,1,1.0,1,0.0,0.0,1.0,1.379902473068796,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.18,10.18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05067197610751618
Donte Moncrief,00-0031339,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-1.0,0,0.0,0.0,0.0,-0.635042313602753,0,30,56,307.0,7,0.0,0.0,576.0,78.0,22.0,10.318131066398898,0,5.221983671121114,1.6048393720807514,1.853097351534206,3.704427204195071,0.0,72.6,102.6,9,0.17177914110429449,0.2069708947179303,0.07926829268292683,0.42324542743078597,0.12644151565074135,0.3684210526315789,0.176,0.2013888888888889,0.24743128414116014,0.17483742304690886,0.941717791411043,0.12324028251573535
Dontrelle Inman,00-0028411,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,58,97,810.0,4,0.0,0.0,1062.0,214.0,37.0,26.094189591016494,0,12.549663875781379,2.7217180416338396,3.558654573378414,6.573635263815649,0.0,105.0,163.0,16,0.16724137931034483,0.21616120496641564,0.10594059405940594,0.4237910329386497,0.18467852257181944,0.12121212121212122,0.17289719626168223,0.1659919028340081,0.15294532189197033,0.17198524229987983,1.396551724137931,0.11334872465299992
Dorial Green-Beckham,00-0032218,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,36,74,392.0,2,0.0,0.0,735.0,145.0,25.0,11.752593362846094,0,10.686711627056015,1.965828980472645,2.5947982613714253,4.765102253668966,0.0,51.2,87.2,14,0.14041745730550284,0.1844879518072289,0.09318766066838047,0.3582165474040374,0.12050415001537043,0.13333333333333333,0.15432098765432098,0.15254237288135594,0.12691874167435188,0.12306998667896302,0.7438330170777988,0.07586434897600529
Doug Baldwin,00-0028434,2016,REG,1,1,15.0,1,0.0,0.0,0.0,0,0,12.0,3.0,1.0,2.0046004552859813,0,1.25,0.0,3,2.0,0,0.0,0.0,0.0,-1.7704389427090064,0,94,125,1128.0,7,1.0,0.0,1110.0,472.0,52.0,59.54942049159022,0,22.492688779382327,3.606568362098094,3.6517681351655136,7.966090237763001,0.0,159.6,253.60000000000002,16,0.2204585537918871,0.22891317797484018,0.2570806100217865,0.5138183730677028,0.25508819538670285,0.30434782608695654,0.2561576354679803,0.2610619469026549,0.27971801073682967,0.2649401215267536,1.9894179894179893,0.17831779380950372
Doug Martin,00-0029613,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,144,421.0,3,1.0,1.0,23.0,-36.23706489134929,0,14,16,134.0,0,0.0,0.0,28.0,107.0,4.0,1.0889455326853574,0,7.415151515151515,0.5029990842490842,0.11588045566943861,0.8356149453422335,0.0,71.5,85.5,8,0.05818181818181818,0.009405441719852201,0.16850393700787403,0.09479708064860903,0.06387035271687322,0.0,0.03636363636363636,0.032520325203252036,0.03193517635843661,0.051096282173498576,0.48727272727272725,0.12967906327731601
Doug Middleton,00-0032697,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681044267877412
Drew Brees,00-0020531,2016,REG,471,673,5208.0,37,15.0,27.0,184.0,5,4,4795.0,2410.0,264.0,113.29107356053856,0,18.13725597523634,2.386811593186469,23,20.0,2,0.0,0.0,7.0,-5.724914374459358,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,332.32,332.32,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18236094648579831
Drew Kaser,00-0032896,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,1.0,0.0,0.0,-4.124241715820972,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Stanton,00-0025430,2016,REG,19,48,192.0,2,3.0,1.0,8.0,0,0,547.0,78.0,11.0,-13.17432080087415,0,2.1830271091487443,-0.11399926417352128,3,-3.0,0,0.0,0.0,0.0,-3.5679113747901283,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.380000000000003,9.380000000000003,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01994556434464575
DuJuan Harris,00-0028409,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,38,138.0,0,1.0,1.0,6.0,-15.899755161139183,0,8,9,115.0,1,1.0,1.0,-4.0,121.0,4.0,4.414172867359233,0,-73.5,0.24337318087318088,-0.017355681907920716,0.3529107939742268,0.0,27.300000000000004,35.300000000000004,8,0.03557312252964427,-0.0019646365422396855,0.1378132118451025,0.05178797456067466,0.06486181613085167,0.08333333333333333,0.04819277108433735,0.05263157894736842,0.0740975747320925,0.068556119571348,0.45454545454545453,0.05687860526570205
Duke Johnson,00-0032257,2016,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,38.0,0.0,0.0,-0.49236056790687144,0,0.0,0.0,73,358.0,1,1.0,1.0,17.0,-12.09059288451681,0,53,74,514.0,0,1.0,0.0,145.0,426.0,24.0,1.2056062148837232,0,52.62020202020202,2.139044050716783,0.4894240632892671,3.551162920377662,0.0,91.2,144.20000000000002,16,0.13051146384479717,0.029884583676834296,0.2514757969303424,0.2196748627086632,0.13918223666395885,0.0,0.13259668508287292,0.12244897959183673,0.06959111833197942,0.11134578933116708,0.9065255731922398,0.11875936815404128
Dwayne Allen,00-0029689,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,52,406.0,6,1.0,0.0,468.0,118.0,25.0,24.0361556813669,1,12.188355751444641,1.4642555843327167,1.571547983360005,3.2964669648510787,0.0,78.6,113.6,14,0.10216110019646366,0.11119030648610122,0.07468354430379746,0.24219389548357648,0.10336048879837068,0.2222222222222222,0.13020833333333334,0.1415525114155251,0.16279135551029644,0.127132835483141,0.7976424361493124,0.08464220785026674
Dwayne Harris,00-0028114,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,13.0,1,0.0,0.0,13.0,0.0,1.0,2.0587962546851486,0,1.0,0.037037037037037035,0.03523035230352303,0.08021680216802167,0.0,7.3,8.3,1,0.037037037037037035,0.03523035230352303,0.0,0.08373983739837398,0.06701030927835051,0.3333333333333333,0.1,0.15384615384615385,0.2001718213058419,0.12027491408934708,0.48148148148148145,0.10053294573643412
Dwayne Washington,00-0032450,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,90,265.0,1,0.0,0.0,11.0,-22.046462600235827,0,10,15,62.0,0,0.0,0.0,1.0,71.0,5.0,-1.9224237386661116,0,1.329997341839447,0.399266886511091,-0.008649140768345172,0.5928459312287949,0.0,38.7,48.7,11,0.0351288056206089,0.00030102347983142685,0.04701986754966887,0.05293402721477849,0.0205026455026455,0.0,0.03333333333333333,0.03067484662576687,0.01025132275132275,0.0164021164021164,0.1451990632318501,0.051034309307735844
E.J. Manuel,00-0030526,2016,REG,11,26,131.0,0,0.0,3.0,20.0,1,1,280.0,27.0,6.0,-6.78899853412125,1,2.057932263814617,-0.05833566188829319,8,22.0,0,1.0,0.0,3.0,-0.36173108135699295,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.440000000000001,7.440000000000001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016726618705035973
Ed Dickson,00-0027675,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,19,134.0,1,0.0,0.0,168.0,69.0,7.0,-2.986565332452301,0,6.2207233626588465,0.5120459148500519,0.4286293563927253,1.0681094217499856,0.0,19.400000000000002,29.400000000000002,12,0.042600896860986545,0.03725055432372506,0.06015693112467306,0.09370178875045986,0.044195250659630606,0.05555555555555555,0.04666666666666667,0.047619047619047616,0.04987540310759308,0.0464673116388156,0.3004484304932735,0.02970957375856424
Eddie Lacy,00-0030485,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,71,360.0,0,0.0,0.0,15.0,2.0567980287596583,0,4,7,28.0,0,0.0,0.0,-8.0,40.0,1.0,-1.516974592814222,0,-0.9047619047619049,0.21825396825396826,-0.03509263316800358,0.3028161091633499,0.0,38.800000000000004,42.800000000000004,5,0.03867403314917127,-0.005148005148005148,0.07220216606498195,0.053892645605352785,0.023931623931623933,0.0,0.01694915254237288,0.014492753623188406,0.011965811965811967,0.01914529914529915,0.15469613259668508,0.10205054840247973
Eddie Royal,00-0026182,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,33,43,369.0,2,1.0,0.0,258.0,187.0,16.0,14.686073957722522,0,16.06035361177799,1.215186863456718,0.9158641694650714,2.4638852138106273,1.0,54.9,87.9,9,0.12320916905444126,0.08986415882967608,0.17298797409805736,0.25670508064540276,0.1464867010718539,0.16666666666666666,0.12903225806451613,0.1323529411764706,0.15657668386926027,0.15052269419081646,1.0573065902578798,0.11279932243410416
Eli Manning,00-0022803,2016,REG,377,598,4027.0,26,16.0,21.0,142.0,7,4,4702.0,2011.0,190.0,-5.597733376855103,0,14.234321649970333,0.9865976468617417,21,-9.0,0,0.0,0.0,2.0,-13.667295792859854,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,224.18,224.18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16805349405538314
Eli Rogers,00-0031782,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6.0,0,0.0,0.0,0.0,0.29489911696873605,0,48,66,594.0,3,0.0,0.0,623.0,204.0,24.0,25.521024208209408,0,15.225259708755624,1.7999513402037945,1.8810359051505725,4.0166521439110925,0.0,78.0,126.0,13,0.13894736842105262,0.14658823529411766,0.13035143769968052,0.3256916408668731,0.17388758782201405,0.13043478260869565,0.147239263803681,0.14516129032258066,0.15216118521535485,0.1651970267793504,1.2505263157894737,0.10518934081346425
Emmanuel Sanders,00-0027685,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,0.0,-0.048012679908424616,0,79,137,1032.0,5,1.0,0.0,1683.0,252.0,50.0,20.22496931140637,0,9.609293455329752,4.051510271241732,5.490569834651665,9.920664291118763,0.0,133.6,212.6,15,0.2523020257826888,0.35401766933108963,0.17548746518105848,0.6616671741389049,0.2783171521035599,0.2777777777777778,0.28901734104046245,0.2879581151832461,0.27804746494066884,0.2782092772384035,1.9005524861878453,0.1805949610098367
Eric Decker,00-0027690,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,21,194.0,2,0.0,0.0,333.0,30.0,9.0,7.625696061958676,0,1.5916206482593038,0.5775401069518716,1.0439291101055808,1.597060537501714,0.0,31.400000000000002,40.4,3,0.18584070796460178,0.33467336683417087,0.10309278350515463,0.5464997554142393,0.2583222370173103,0.6666666666666666,0.23684210526315788,0.2682926829268293,0.46249445184198845,0.3399911229471816,1.7168141592920354,0.17021993764220106
Eric Ebron,00-0031387,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,1,0.0,0.0,1.0,0.7970268837525509,0,61,85,711.0,1,0.0,0.0,676.0,283.0,37.0,32.72911402203629,0,13.876975175681451,2.195146192990337,2.3904054307478613,4.966003091009008,0.0,83.2,144.20000000000002,13,0.16699410609037327,0.1708364922921405,0.15845464725643896,0.3871603529692723,0.19689836610357242,0.0625,0.2032967032967033,0.1919191919191919,0.1296991830517862,0.17001869288285795,1.3968565815324165,0.12684282748671757
Erik Swoope,00-0030854,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,15,22,297.0,1,0.0,0.0,253.0,134.0,12.0,21.06431467981049,0,11.574818876212955,0.6608909268505457,0.8639533675898567,1.5961037475887183,0.0,35.7,50.7,9,0.07213114754098361,0.09667558272831486,0.14031413612565444,0.18553718749412731,0.11956521739130435,0.05555555555555555,0.09375,0.08904109589041095,0.08756038647342995,0.1067632850241546,0.9737704918032787,0.05870365653150546
Ezekiel Elliott,00-0033045,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,322,1631.0,15,5.0,1.0,91.0,12.951234621394848,0,32,40,363.0,1,0.0,0.0,-1.0,380.0,11.0,13.480524609467526,0,-28.123992673992678,1.4294203518483093,-0.04134469561219374,2.1151892408439283,0.0,293.40000000000003,325.40000000000003,15,0.0881057268722467,-0.00026609898882384245,0.24836601307189543,0.13194571111731096,0.09950657894736842,0.041666666666666664,0.06043956043956044,0.05825242718446602,0.07058662280701754,0.08793859649122807,0.7995594713656388,0.23071141929354377
Fitzgerald Toussaint,00-0031332,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,14,58.0,0,0.0,0.0,2.0,-2.781878534005955,0,3,3,33.0,0,0.0,0.0,-6.0,39.0,2.0,2.8485996266826987,0,-10.5,0.08108108108108109,-0.014450445190483142,0.11150630998828343,0.0,9.100000000000001,12.100000000000001,5,0.018404907975460124,-0.0035608308605341245,0.07722772277227723,0.024758697274762886,0.025841816758026624,0.0,0.034482758620689655,0.02857142857142857,0.012920908379013312,0.0206734534064213,0.20245398773006135,0.024171960525790088
Fozzy Whittaker,00-0029731,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,57,265.0,0,1.0,1.0,10.0,-8.001944231698625,0,25,33,226.0,0,0.0,0.0,28.0,238.0,10.0,-4.908986030950025,0,13.659523809523812,0.8864298843427171,0.09745270714493856,1.3978617215155327,0.0,47.1,72.10000000000001,16,0.0586145648312611,0.004902819120994572,0.1617946974847043,0.09184410254368731,0.057041898031297326,0.0,0.05154639175257732,0.046511627906976744,0.028520949015648663,0.045633518425037864,0.40142095914742454,0.05528801913993007
