name,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
John Ursua,00-0035597,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,11.0,0,0.0,0.0,11.0,0.0,1.0,3.1887068092473783,0,1.0,0.02631578947368421,0.04365079365079365,0.07002923976608186,0.0,1.1,2.1,1,0.025,0.04119850187265917,0.0,0.07045880149812735,0.04721030042918455,0.0,0.058823529411764705,0.05263157894736842,0.023605150214592276,0.037768240343347644,0.275,0.02184769038701623
Johnny Hekker,00-0028872,2019,REG,2,3,28.0,0,1.0,0.0,0.0,0,0,12.0,20.0,2.0,3.2449600292020477,0,8.666666666666668,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.8800000000000001,-0.8800000000000001,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033305578684429643
Johnny Holton,00-0032935,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,9.0,0,0.0,0.0,1.0,0.7622127544600517,0,3,15,21.0,0,0.0,0.0,381.0,10.0,1.0,-16.19000491168117,0,0.17564102564102563,0.4056878864118023,1.3274728808689964,1.537762846226001,0.0,3.0,6.0,8,0.05434782608695652,0.17185385656292287,0.011086474501108648,0.2190048243807731,0.013240857503152586,0.0,0.014084507042253521,0.0125,0.006620428751576293,0.01059268600252207,0.07608695652173914,0.011445139630703495
Johnny Mundt,00-0033246,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,7,26.0,0,0.0,0.0,24.0,10.0,1.0,-1.4095834936015308,0,3.1875,0.1560663593246845,0.08378157880587873,0.2927466441511418,0.0,2.6,6.6,5,0.03153153153153153,0.015218769816106531,0.012376237623762377,0.05947231315018252,0.0165710643722116,0.0,0.012987012987012988,0.011627906976744186,0.0082855321861058,0.013256851497769279,0.11711711711711711,0.01276200788924124
Jon Hilliman,00-0035013,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,30,91.0,0,1.0,1.0,6.0,-10.237402848666534,0,3,4,1.0,0,1.0,1.0,-1.0,10.0,0.0,-9.087748777528759,0,3.0,0.12452107279693486,-0.005051705693569475,0.18324541520990367,0.0,5.200000000000001,8.200000000000001,3,0.04,-0.0011806375442739079,0.030864197530864196,0.05905548996458087,0.0017605633802816902,0.0,0.0,0.0,0.0008802816901408451,0.0014084507042253522,0.01,0.04443962714068936
Jonathan Williams,00-0032975,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,49,235.0,1,0.0,0.0,13.0,2.4847485254867934,0,5,5,59.0,0,0.0,0.0,-5.0,64.0,3.0,5.6498867177870125,0,-10.561904761904762,0.19964607464607464,-0.03986289962466358,0.27156508223184744,0.0,35.400000000000006,40.400000000000006,4,0.0390625,-0.004464285714285714,0.1523809523809524,0.05502232142857143,0.07375,0.0,0.06666666666666667,0.0625,0.036875,0.059,0.4609375,0.13421926910299006
Jonnu Smith,00-0033858,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,78.0,0,0.0,0.0,2.0,4.676988983468618,0,35,44,439.0,3,0.0,0.0,231.0,273.0,16.0,16.12991788139334,0,24.916857168568345,1.601325904858119,0.8078905236533687,2.9675122238445364,0.0,69.7,104.7,15,0.10476190476190476,0.0616,0.1546742209631728,0.20642285714285713,0.11546554445028932,0.10714285714285714,0.09411764705882353,0.09595959595959595,0.11130420079657323,0.11380100698880288,1.0452380952380953,0.07499033075964417
Jordan Akins,00-0034364,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,36,55,418.0,2,0.0,0.0,393.0,246.0,21.0,13.212515767684632,0,43.49898759857102,1.6462567931692762,1.2695545456569868,3.3580733717138047,0.0,53.800000000000004,89.8,16,0.10299625468164794,0.0828764234500211,0.13606194690265486,0.22079552078248876,0.1023757041391134,0.07407407407407407,0.10344827586206896,0.1,0.08822488910659373,0.09671537812610553,0.7827715355805244,0.061442881383764844
Jordan Berry,00-0031502,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-8.0,0,2.0,1.0,0.0,-9.420364194200374,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-2.8,-2.8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028374543980543166
Jordan Howard,00-0032780,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,119,525.0,6,0.0,0.0,28.0,-0.4524602111778222,0,10,14,69.0,1,0.0,0.0,1.0,69.0,3.0,0.8683420229353942,0,-43.75,0.4630999575680427,-0.02437545444950013,0.6775871182374139,0.0,101.4,111.4,9,0.045307443365695796,0.000370919881305638,0.08060747663551401,0.06825790095358819,0.033109404990403074,0.06666666666666667,0.02830188679245283,0.03305785123966942,0.04988803582853487,0.039820857325655795,0.22330097087378642,0.14006236169784753
Jordan Matthews,00-0031299,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,12,33.0,0,0.0,0.0,175.0,7.0,1.0,-8.294532691535881,0,0.3571993670886076,0.2912280701754386,0.5698803958472467,0.8357583823562306,0.0,3.3000000000000003,7.300000000000001,2,0.1411764705882353,0.2543604651162791,0.041666666666666664,0.41525307797537625,0.07021276595744681,0.0,0.037037037037037035,0.034482758620689655,0.035106382978723406,0.056170212765957454,0.38823529411764707,0.05017182130584193
Jordan Scarlett,00-0035275,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,9.0,0,0.0,0.0,0.0,-4.493010165751912,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.016037063435495366
Jordan Thomas,00-0034420,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,8.0,0,0.0,0.0,8.0,3.0,0.0,-1.4750712347449735,0,1.0,0.09375,0.03187250996015936,0.16293575697211155,0.0,0.8,1.8,1,0.08333333333333333,0.025974025974025976,0.023076923076923078,0.1457792207792208,0.035555555555555556,,0.0,0.0,,,0.2222222222222222,0.024523160762942777
Jordan Wilkins,00-0034400,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,51,307.0,2,0.0,0.0,12.0,7.332189735228894,0,7,11,43.0,0,0.0,0.0,15.0,32.0,1.0,-2.589077032112982,0,7.194444444444445,0.3266352853309375,0.03307967748279758,0.5131087022343646,0.0,47.0,54.0,12,0.02669902912621359,0.004447079750963534,0.024521072796934867,0.04360620749009121,0.01601489757914339,0.0,0.007633587786259542,0.006666666666666667,0.008007448789571695,0.012811918063314713,0.10436893203883495,0.0549618320610687
Josh Adams,00-0034457,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,12.0,0,0.0,0.0,1.0,-2.3057228912366554,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,1.2000000000000002,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005596492864471598
Josh Allen,00-0034857,2019,REG,271,461,3089.0,20,9.0,38.0,237.0,7,2,4262.0,1340.0,146.0,-14.157731519956315,2,12.032474863858623,1.2879287351255515,109,510.0,9,7.0,2.0,42.0,18.576663063214504,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,288.56,288.56,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229555145420989
Josh Bellamy,00-0029319,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,20.0,0,0.0,0.0,23.0,10.0,1.0,0.8723856026190333,0,1.7803030303030303,0.0910569105691057,0.1277587268091093,0.22601647462003505,0.0,2.0,4.0,2,0.041666666666666664,0.059278350515463915,0.0425531914893617,0.10992268041237113,0.05319148936170213,0.0,0.05555555555555555,0.05263157894736842,0.026595744680851064,0.04255319148936171,0.2777777777777778,0.030830892554339445
Josh Ferguson,00-0032377,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,9.0,0,0.0,0.0,1.0,-0.06527595408260822,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010040160642570281
Josh Gordon,00-0029664,2019,REG,0,1,0.0,0,1.0,0.0,0.0,0,0,33.0,0.0,0.0,-2.873463816009462,0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,-0.5799149055965245,0,27,47,426.0,1,0.0,0.0,518.0,149.0,16.0,23.476325317061296,0,12.45355202959009,1.3441018853879958,1.7676289592042618,3.253493099524977,0.0,46.7,73.7,11,0.12176165803108809,0.1597779148673658,0.10804931109499638,0.3104648189405248,0.142379679144385,0.0625,0.125,0.11805555555555555,0.1024398395721925,0.12640374331550802,1.1036269430051813,0.07061551433389544
Josh Hill,00-0030216,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,25,35,226.0,3,0.0,0.0,173.0,159.0,13.0,8.397188105242094,0,13.87188688504478,1.0421541186554293,0.8575941734661116,2.163547099409422,0.0,40.6,65.6,13,0.07608695652173914,0.059024223814397814,0.08594594594594594,0.16134981383412694,0.062344827586206894,0.09090909090909091,0.06842105263157895,0.07174887892376682,0.0766269592476489,0.06805768025078371,0.49130434782608695,0.047494931943237756
Josh Jacobs,00-0035700,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,242,1150.0,7,1.0,1.0,53.0,-9.49242092085179,0,20,27,166.0,0,0.0,0.0,-34.0,183.0,8.0,3.9075577011099085,0,0.26587301587301493,0.9088978524462396,-0.1858095968697983,1.2332800608605006,0.0,171.6,191.6,13,0.06537530266343826,-0.01221703197987783,0.1105072463768116,0.08828932841125511,0.05243209096651927,0.0,0.05128205128205128,0.04597701149425287,0.026216045483259634,0.04194567277321542,0.4019370460048426,0.17351300441932913
Josh McCown,00-0021206,2019,REG,3,5,24.0,0,0.0,0.0,0.0,0,0,22.0,15.0,2.0,1.1289297543116845,0,1.0909090909090908,0.04296032309569281,2,-2.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004984914075823166
Josh Oliver,00-0035249,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,15.0,0,0.0,0.0,44.0,5.0,0.0,-6.069341478199931,0,1.2797619047619047,0.14953886693017127,0.1457569280839385,0.3263381500540139,0.0,1.5,4.5,3,0.046875,0.04263565891472868,0.0117096018735363,0.10442102713178295,0.016968325791855202,0.0,0.0,0.0,0.008484162895927601,0.013574660633484163,0.1171875,0.016970885503092475
Josh Reynolds,00-0033943,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,23.0,0,0.0,0.0,2.0,-0.3263717785011977,0,21,43,326.0,1,0.0,0.0,459.0,139.0,15.0,3.595844865796638,0,11.908976120510278,1.3506923667995285,1.825650744145906,3.303994071101427,0.0,40.9,61.9,16,0.0680379746835443,0.09426987060998152,0.061233480176211455,0.1774728585133017,0.06982223174127222,0.045454545454545456,0.06756756756756757,0.06557377049180328,0.05763838859790884,0.06494869448392687,0.5158227848101266,0.04125126619395426
Josh Rosen,00-0034343,2019,REG,58,109,567.0,1,5.0,16.0,93.0,1,0,899.0,319.0,26.0,-49.46513307753881,0,3.658176721374877,-0.11145393848281021,3,13.0,0,0.0,0.0,0.0,-1.0428696961607784,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.98,17.98,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0636730646646363
Joshua Perkins,00-0032599,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,13,87.0,1,0.0,0.0,124.0,26.0,5.0,1.23624376259977,0,2.064814814814815,0.3,0.4483426283134117,0.7638398398193882,0.0,14.7,23.7,3,0.1,0.15158924205378974,0.05168986083499006,0.2712713936430318,0.0932475884244373,0.25,0.10416666666666667,0.11538461538461539,0.17162379421221866,0.12459807073954984,0.6692307692307692,0.07375824723017553
JuJu Smith-Schuster,00-0033857,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,42,70,552.0,3,1.0,1.0,683.0,222.0,23.0,-2.1046275558399987,0,11.302675757542554,2.2393811356874123,2.847909596283376,5.3526084209294815,0.0,71.2,113.2,12,0.1728395061728395,0.21982619890569682,0.15879828326180256,0.4351202183838167,0.22576687116564417,0.21428571428571427,0.20353982300884957,0.2047244094488189,0.22002629272567922,0.2234706397896582,1.362962962962963,0.1369465279458021
Julian Edelman,00-0027150,2019,REG,2,2,47.0,1,0.0,0.0,0.0,0,0,9.0,38.0,2.0,5.536066588712856,0,1.0,0.0,8,27.0,0,0.0,0.0,2.0,1.1968388587702066,0,100,153,1117.0,6,3.0,1.0,1451.0,320.0,54.0,17.404947317351386,1,13.26105908001572,4.127037251105409,5.069068602198687,9.738903898197194,0.0,156.28,256.28,16,0.2467741935483871,0.3119759191571705,0.16554578375581996,0.619742025648317,0.26896219600288945,0.24,0.27411167512690354,0.2702702702702703,0.2544810980014447,0.2631697568023116,1.8016129032258064,0.17390006242705533
Julio Jones,00-0027944,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-3.0,0,0.0,0.0,0.0,-1.5932526728138328,0,99,157,1394.0,6,1.0,0.0,1955.0,342.0,77.0,66.62604142224455,0,10.524185357069603,3.9497012130586526,6.033290784492886,10.147855368732998,0.0,175.10000000000002,274.1,15,0.2476340694006309,0.3766859344894027,0.18895027624309393,0.6727998516924685,0.294279079586236,0.2222222222222222,0.32083333333333336,0.31086142322097376,0.2582506509042291,0.27986770811343326,2.1987381703470033,0.17981080832863197
Justice Hill,00-0034975,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,58,225.0,2,0.0,0.0,10.0,-5.71678223827621,0,8,15,70.0,0,0.0,0.0,23.0,81.0,5.0,2.6491508723602646,0,11.373949579831933,0.5013649908493184,0.08891222425626755,0.8142860432533651,0.0,41.5,49.5,15,0.03571428571428571,0.0063518365092515875,0.0574468085106383,0.058652897778829836,0.02182725288431556,0.0,0.030120481927710843,0.024630541871921183,0.01091362644215778,0.017461802307452447,0.16666666666666666,0.032917049036428205
Justin Hardee,00-0033770,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,10.0,0.0,0.0,-2.0795090157771483,0,0.0,0.02564102564102564,0.035842293906810034,0.06355114419630549,0.0,0.0,0.0,1,0.025,0.0353356890459364,0.0,0.06576855123674913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Hardy,00-0031570,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,19,26,195.0,0,0.0,0.0,199.0,81.0,9.0,4.372209376852998,0,11.192189183365654,0.6405118655303637,0.5977432296785755,1.3791880590705483,0.0,19.5,38.5,11,0.055793991416309016,0.053711201079622135,0.060674157303370786,0.12665994798816121,0.05449972051425377,0.0,0.04891304347826087,0.04411764705882353,0.027249860257126887,0.04359977641140302,0.4184549356223176,0.03404007002528691
Justin Jackson,00-0034440,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,29,200.0,0,0.0,0.0,9.0,5.136965117591899,0,9,11,22.0,0,0.0,0.0,-12.0,38.0,0.0,-4.058940569695551,0,-8.030303030303031,0.29485636183711295,-0.022552225822032878,0.4264979846802464,0.0,22.200000000000003,31.200000000000003,7,0.04296875,-0.005369127516778523,0.03467153284671533,0.06015782298657718,0.010156971375807941,0.0,0.0,0.0,0.0050784856879039705,0.008125577100646353,0.0859375,0.04449895883846308
Justin Watson,00-0034386,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,15,26,159.0,2,0.0,0.0,352.0,14.0,10.0,1.9160884031189003,0,3.599786135189862,0.6685402968107554,0.8271822755439876,1.5818380380969246,0.0,27.900000000000002,42.9,6,0.10970464135021098,0.14199273900766438,0.01715686274509804,0.278151153231448,0.07496463932107496,0.13333333333333333,0.1,0.10434782608695652,0.10414898632720415,0.08663837812352664,0.6708860759493671,0.06502561615181739
Kaden Smith,00-0034988,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,31,42,268.0,3,2.0,0.0,241.0,91.0,12.0,10.848702574748357,0,8.16935611558253,1.1400414272164123,0.6818791470999035,2.187377543794551,0.0,44.8,75.8,7,0.16091954022988506,0.10909913988229969,0.12330623306233063,0.32865862225066733,0.1458106637649619,0.17647058823529413,0.1518987341772152,0.15625,0.16114062600012802,0.15194264865902837,1.0268199233716475,0.11197778171718963
Kalen Ballage,00-0034799,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,74,135.0,3,0.0,0.0,10.0,-21.052825544826234,0,14,24,63.0,0,0.0,0.0,-8.0,87.0,4.0,-17.729447783262003,0,-6.981190129473882,0.6419059073503874,-0.08649137138378205,0.9023149010569337,0.0,37.800000000000004,51.800000000000004,12,0.05442176870748299,-0.0020849622100599426,0.07705934455270151,0.07996468329317653,0.022230063514467185,0.0,0.027777777777777776,0.025157232704402517,0.011115031757233593,0.01778405081157375,0.14285714285714285,0.057360529754390634
Kalif Raymond,00-0032464,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-5.0,0,0.0,0.0,0.0,-1.239764202851802,0,9,12,170.0,1,1.0,1.0,219.0,14.0,6.0,0.9521221378818154,0,5.364908424908425,0.44978486668889145,0.9457770794965524,1.3367212556809238,0.0,20.5,29.5,7,0.06349206349206349,0.12159911160466408,0.01545253863134658,0.19251738452182648,0.08970976253298153,0.06666666666666667,0.07228915662650602,0.07142857142857142,0.0781882145998241,0.08510114335971856,0.8994708994708994,0.04043865661411926
Kareem Hunt,00-0033923,2019,REG,0,0,0.0,0,0.0,1.0,8.0,0,0,0.0,0.0,0.0,-1.223522450774908,0,0.0,0.0,43,179.0,2,1.0,0.0,8.0,-6.180437231261749,0,37,44,285.0,1,0.0,0.0,35.0,276.0,17.0,13.718446883896831,0,33.88846153846154,1.3378110975112198,0.13017771312115461,2.0978410454516383,0.0,64.4,101.4,8,0.16541353383458646,0.014239218877135883,0.32935560859188545,0.25951167585358836,0.1484375,0.0625,0.17894736842105263,0.16216216216216217,0.10546875,0.13125,1.0714285714285714,0.145480631276901
KeeSean Johnson,00-0035287,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3.0,0,0.0,0.0,0.0,-0.6479632123373449,0,21,42,187.0,1,1.0,1.0,394.0,43.0,10.0,-7.472638576886994,1,6.213515504066461,1.1895656303366926,1.5948854045166614,2.900768228666702,0.0,25.0,46.0,10,0.11634349030470914,0.1437956204379562,0.03542009884678748,0.28955173180742866,0.07453168593064965,0.07142857142857142,0.08620689655172414,0.08461538461538462,0.07298012867961054,0.07391106303023401,0.518005540166205,0.050618425106738855
Keelan Cole,00-0033681,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6.0,0,0.0,0.0,0.0,0.29500583797926083,0,24,35,361.0,3,0.0,0.0,374.0,99.0,19.0,22.245077289175242,0,10.712770265031168,0.9688770719372513,1.3855497621486195,2.4232004414099104,0.0,54.7,78.7,11,0.08333333333333333,0.1183169882948434,0.0765661252900232,0.21965359063587472,0.1327694005148952,0.1875,0.152,0.15602836879432624,0.16013470025744758,0.14371552041191615,0.8595238095238096,0.08537088061093875
Keelan Doss,00-0035120,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,14,133.0,0,0.0,0.0,124.0,57.0,6.0,8.400988622393925,0,7.562237762237762,0.46522444103089267,0.516405558983818,1.0593205528350116,0.0,13.3,24.3,6,0.07216494845360824,0.10008071025020178,0.07080745341614907,0.1883119908805738,0.08878504672897196,0.0,0.07894736842105263,0.07058823529411765,0.04439252336448598,0.07102803738317758,0.6855670103092784,0.045115294641862536
Keenan Allen,00-0030279,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,16.0,0,0.0,0.0,1.0,-0.2297191231045872,0,104,149,1199.0,6,0.0,0.0,1506.0,369.0,63.0,42.864698974631594,0,15.794418406686637,4.146714977453121,4.73372737254504,9.53368162696121,0.0,157.5,261.5,16,0.24958123953098826,0.2965150620200827,0.16981132075471697,0.6115839089125485,0.257960413080895,0.25,0.2863636363636364,0.2827868852459016,0.2539802065404475,0.256368330464716,2.0083752093802345,0.17959918132992678
Keith Smith,00-0030968,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,8.0,0,0.0,0.0,4.0,-2.167111841321457,0,1,3,13.0,0,0.0,0.0,21.0,13.0,1.0,-0.3994578644633293,0,0.0,0.07483544000119953,0.060595322466335935,0.15466988572823445,0.0,2.1,3.1,6,0.012145748987854251,0.010863942058975685,0.023722627737226276,0.026909777128961924,0.006831318970047294,0.0,0.009523809523809525,0.008695652173913044,0.003415659485023647,0.005465055176037835,0.05263157894736842,0.005201167746048791
Keke Coutee,00-0034366,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,14.0,1,0.0,0.0,2.0,1.8172648012405261,0,22,36,254.0,0,1.0,1.0,272.0,140.0,10.0,-11.968206108854007,0,7.202793414016324,1.011228216024621,0.8717418104700304,2.127061591365953,0.0,30.8,52.800000000000004,8,0.125,0.10497877267464299,0.1388888888888889,0.2714830181397144,0.1258048538880634,0.0,0.09433962264150944,0.08771929824561403,0.0629024269440317,0.10064388311045072,0.8819444444444444,0.07477059023450776
Kelvin Harmon,00-0035297,2019,REG,1,1,11.0,0,0.0,0.0,0.0,0,0,6.0,5.0,1.0,0.9028711734572425,0,1.8333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,30,44,365.0,0,0.0,0.0,502.0,94.0,16.0,10.111455660546536,0,12.429910985566158,1.513373002095937,1.9761889491961764,3.6533917675812293,0.0,36.940000000000005,66.94,13,0.11369509043927649,0.16115569823434991,0.08333333333333333,0.2994671942463947,0.141747572815534,0.0,0.13559322033898305,0.12121212121212122,0.070873786407767,0.1133980582524272,0.9431524547803618,0.0745600356426821
Kendrick Bourne,00-0033307,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,30,44,358.0,5,0.0,0.0,377.0,122.0,23.0,24.207045173499665,1,27.258443661509702,1.481023530429303,1.901164254573224,3.552350273845211,0.0,67.8,97.8,15,0.09649122807017543,0.1265525344075193,0.0597161037689672,0.2459788696312786,0.09561965811965811,0.17857142857142858,0.12568306010928962,0.13270142180094788,0.13709554334554336,0.11221001221001223,0.7850877192982456,0.06883155272159114
Kenjon Barner,00-0030465,2019,REG,1,1,3.0,0,0.0,0.0,0.0,0,0,-4.0,7.0,0.0,-0.1481077503412962,0,0.0,0.0,4,28.0,0,0.0,0.0,1.0,1.000229476892855,0,6,8,22.0,0,0.0,0.0,-3.0,27.0,1.0,-2.439012849878054,0,4.142857142857142,0.19217715243407735,-0.00918107311089723,0.28183897747348796,1.0,11.120000000000001,17.12,8,0.024242424242424242,-0.0011556240369799693,0.03237410071942446,0.03543913713405239,0.009433962264150943,0.0,0.008130081300813009,0.007352941176470588,0.0047169811320754715,0.007547169811320755,0.06666666666666667,0.02265509210247724
Kenny Golladay,00-0033932,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,65,116,1190.0,11,1.0,1.0,1698.0,304.0,52.0,46.06900790420275,0,12.105501817310651,3.561431255864219,5.2563455694009065,9.021588782376963,0.0,183.0,248.0,16,0.2031523642732049,0.31110296812019056,0.20079260237780713,0.5536109209059599,0.2842130403630284,0.39285714285714285,0.2653061224489796,0.28125,0.33853509161008566,0.3059418608618513,2.084063047285464,0.1790510295434199
