player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0032214,T.Kroft,Tyler Kroft,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ztko1uhl01ebiutefibj",BUF,2019,15,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,14.0,1,0.0,0.0,14.0,0.0,1.0,3.509095,0,1.0,0.041666668,0.057613168,0.10282922,0.0,7.4,8.4
00-0032214,T.Kroft,Tyler Kroft,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ztko1uhl01ebiutefibj",BUF,2019,16,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,-0.51037383,0,0.0,0.03846154,0.0031545742,0.05990051,0.0,0.0,0.0
00-0032214,T.Kroft,Tyler Kroft,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ztko1uhl01ebiutefibj",BUF,2019,17,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,4,5.0,0,0.0,0.0,17.0,6.0,0.0,-3.3026319,0,0.29411766,0.102564104,0.055555556,0.19273505,0.0,0.5,1.5
00-0032214,T.Kroft,Tyler Kroft,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ztko1uhl01ebiutefibj",BUF,2019,18,POST,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,19.0,0.0,0.0,-1.0322303,0,0.0,0.046511628,0.048469387,0.10369601,0.0,0.0,0.0
00-0032227,J.Heuerman,Jeff Heuerman,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u3cggxnuwxem6rnkwzvg",DEN,2019,2,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,21.0,0,0.0,0.0,17.0,13.0,0.0,-0.7355601,0,1.2352941,0.1,0.067729086,0.19741036,0.0,2.1,6.1
00-0032227,J.Heuerman,Jeff Heuerman,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u3cggxnuwxem6rnkwzvg",DEN,2019,3,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,20.0,0,0.0,0.0,7.0,13.0,2.0,1.7496431,0,2.857143,0.071428575,0.053030305,0.14426407,0.0,2.0,4.0
00-0032227,J.Heuerman,Jeff Heuerman,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u3cggxnuwxem6rnkwzvg",DEN,2019,5,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,26.0,0,0.0,0.0,29.0,3.0,1.0,-3.3591785,0,0.8965517,0.15789473,0.26126125,0.419725,0.0,2.6,3.6
00-0032227,J.Heuerman,Jeff Heuerman,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u3cggxnuwxem6rnkwzvg",DEN,2019,8,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,11.0,0,0.0,0.0,10.0,1.0,1.0,0.69735837,0,1.1,0.03448276,0.06666667,0.0983908,0.0,1.1,2.1
00-0032227,J.Heuerman,Jeff Heuerman,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u3cggxnuwxem6rnkwzvg",DEN,2019,13,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,15.0,0,0.0,0.0,31.0,2.0,3.0,1.94788,0,0.48387095,0.1923077,0.17919075,0.41389507,0.0,1.5,4.5
00-0032227,J.Heuerman,Jeff Heuerman,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u3cggxnuwxem6rnkwzvg",DEN,2019,14,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,8.0,1,0.0,0.0,2.0,6.0,1.0,2.4909506,0,4.0,0.037037037,0.010695187,0.063042186,0.0,6.8,7.8
00-0032227,J.Heuerman,Jeff Heuerman,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u3cggxnuwxem6rnkwzvg",DEN,2019,15,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-0.5176908,0,0.0,0.025,0.012345679,0.046141975,0.0,0.0,0.0
00-0032227,J.Heuerman,Jeff Heuerman,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u3cggxnuwxem6rnkwzvg",DEN,2019,16,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,13.0,0,0.0,0.0,9.0,4.0,1.0,1.6240487,0,1.4444444,0.05882353,0.04109589,0.11700242,0.0,1.3,3.3
00-0032241,T.Gurley,Todd Gurley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",LA,2019,1,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,97.0,0,0.0,0.0,4.0,1.4007164,0,1,1,4.0,0,0.0,0.0,4.0,0.0,1.0,0.40473798,0,1.0,0.02631579,0.014652015,0.049730096,0.0,10.1,11.1
00-0032241,T.Gurley,Todd Gurley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",LA,2019,2,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,16,63.0,1,0.0,0.0,5.0,0.6379745,0,3,4,4.0,0,0.0,0.0,-9.0,13.0,0.0,-2.3931718,0,-0.44444445,0.14285715,-0.045,0.18278572,0.0,12.7,15.7
00-0032241,T.Gurley,Todd Gurley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",LA,2019,3,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,43.0,0,0.0,0.0,1.0,-3.1414897,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.62603635,0,,0.02631579,0.0,0.039473683,0.0,4.3,4.3
00-0032241,T.Gurley,Todd Gurley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",LA,2019,4,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,16.0,2,0.0,0.0,2.0,0.7526787,0,7,11,54.0,0,0.0,0.0,13.0,50.0,1.0,0.431855,0,4.1538463,0.16176471,0.027542373,0.2619267,0.0,19.0,26.0
00-0032241,T.Gurley,Todd Gurley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",LA,2019,5,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,15,51.0,2,1.0,1.0,4.0,-3.9304817,0,3,5,6.0,0,0.0,0.0,5.0,6.0,0.0,-3.0156753,0,1.2,0.10204082,0.0121654505,0.16157705,0.0,15.7,18.7
00-0032241,T.Gurley,Todd Gurley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",LA,2019,7,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,18,41.0,0,0.0,0.0,3.0,-5.468338,0,1,1,13.0,1,0.0,0.0,13.0,0.0,1.0,2.465805,0,1.0,0.02631579,0.034574468,0.06367581,0.0,11.4,12.4
00-0032241,T.Gurley,Todd Gurley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",LA,2019,8,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,44.0,1,0.0,0.0,4.0,1.8954906,0,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-0.17950489,0,0.0,0.033333335,0.00952381,0.05666667,0.0,10.4,10.4
00-0032241,T.Gurley,Todd Gurley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",LA,2019,10,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,12,73.0,0,1.0,0.0,2.0,-0.5693855,0,0,4,0.0,0,0.0,0.0,-6.0,0.0,0.0,-3.6572504,0,-0.0,0.0952381,-0.020134227,0.12876318,0.0,7.3,7.3
00-0032241,T.Gurley,Todd Gurley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",LA,2019,11,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,25,97.0,1,1.0,1.0,6.0,-8.71089,0,3,3,36.0,0,0.0,0.0,-10.0,46.0,1.0,2.4093688,0,-3.6,0.1875,-0.07092199,0.2316046,0.0,17.3,20.3
00-0032241,T.Gurley,Todd Gurley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",LA,2019,12,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,22.0,0,0.0,0.0,2.0,0.123108074,0,3,3,-3.0,0,0.0,0.0,-18.0,15.0,0.0,-2.0944161,0,0.16666667,0.083333336,-0.056603774,0.08537736,0.0,1.9,4.9
00-0032241,T.Gurley,Todd Gurley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",LA,2019,13,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,19,95.0,1,0.0,0.0,5.0,-2.3554962,0,1,1,20.0,0,0.0,0.0,-4.0,24.0,1.0,1.3671341,0,-5.0,0.024390243,-0.02020202,0.022443952,0.0,17.5,18.5
00-0032241,T.Gurley,Todd Gurley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",LA,2019,14,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,23,79.0,1,0.0,0.0,4.0,-1.8320605,0,4,4,34.0,0,0.0,0.0,16.0,18.0,1.0,0.70958185,0,2.125,0.13333334,0.05263158,0.23684211,0.0,17.3,21.3
00-0032241,T.Gurley,Todd Gurley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",LA,2019,15,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,11,20.0,1,0.0,0.0,3.0,-2.4573488,1,3,6,18.0,1,0.0,0.0,22.0,12.0,1.0,0.21616504,0,0.8181818,0.11764706,0.06896552,0.22474645,0.0,17.8,20.8
00-0032241,T.Gurley,Todd Gurley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",LA,2019,16,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,15,48.0,2,0.0,0.0,4.0,0.112330385,0,0,2,0.0,0,0.0,0.0,-3.0,0.0,0.0,-1.4202809,0,-0.0,0.051282052,-0.010638298,0.06947627,0.0,16.8,16.8
00-0032241,T.Gurley,Todd Gurley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",LA,2019,17,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,20,68.0,0,0.0,0.0,2.0,-4.936501,0,2,2,21.0,0,0.0,0.0,9.0,12.0,1.0,1.1426839,0,2.3333333,0.045454547,0.025787966,0.08623339,0.0,8.9,10.9
00-0032245,S.Mannion,Sean Mannion,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lcuc7hhiijmt8xtitm77",MIN,2019,3,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,-2.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-0.2,-0.2
00-0032245,S.Mannion,Sean Mannion,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lcuc7hhiijmt8xtitm77",MIN,2019,15,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,-3.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-0.3,-0.3
00-0032245,S.Mannion,Sean Mannion,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lcuc7hhiijmt8xtitm77",MIN,2019,17,REG,CHI,12,21,126.0,0,2.0,0.0,-0.0,0,0,132.0,66.0,6.0,-4.060896,0,0.95454544,-0.045158744,1,0.0,0,1.0,1.0,0.0,-5.883517,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-0.96,-0.96
00-0032256,C.Walford,Clive Walford,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fjs40pz6ry6p7jqzckeg",MIA,2019,10,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,8.0,0,0.0,0.0,4.0,4.0,1.0,1.8544034,0,2.0,0.030303031,0.023121387,0.061639518,0.0,0.8,1.8
00-0032256,C.Walford,Clive Walford,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fjs40pz6ry6p7jqzckeg",MIA,2019,13,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,18.0,0.0,0.0,-1.3230981,0,0.0,0.025641026,0.051136363,0.074256994,0.0,0.0,0.0
00-0032256,C.Walford,Clive Walford,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fjs40pz6ry6p7jqzckeg",MIA,2019,15,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,34.0,0,0.0,0.0,38.0,19.0,2.0,1.8224995,0,0.8947368,0.09756097,0.10795455,0.22190964,0.0,3.4,5.4
00-0032256,C.Walford,Clive Walford,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fjs40pz6ry6p7jqzckeg",MIA,2019,16,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,15.0,0,0.0,0.0,20.0,4.0,1.0,0.1281049,0,0.75,0.039215688,0.03875969,0.085955314,0.0,1.5,2.5
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,1,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,9,57.0,0,0.0,0.0,2.0,-0.7904129,0,4,5,33.0,0,0.0,0.0,6.0,29.0,1.0,1.7238868,0,5.5,0.1724138,0.019354839,0.27216908,0.0,9.0,13.0
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,2,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,31.0,0,0.0,0.0,0.0,-1.7315162,0,0,1,0.0,0,0.0,0.0,21.0,0.0,0.0,-1.6231569,0,0.0,0.03448276,0.056603774,0.09134678,0.0,3.1,3.1
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,3,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,2.0,0,0.0,0.0,0.0,-0.9050795,0,2,3,22.0,0,0.0,0.0,-8.0,27.0,1.0,0.5690842,0,-2.75,0.0882353,-0.028268551,0.11256496,0.0,2.4,4.4
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,4,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,56.0,0,0.0,0.0,2.0,2.2076974,0,2,3,22.0,0,0.0,0.0,20.0,19.0,2.0,0.06646874,0,1.1,0.09375,0.074906364,0.19305946,0.0,7.8,9.8
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,5,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,9,59.0,0,0.0,0.0,2.0,0.15223224,0,1,1,8.0,0,0.0,0.0,-3.0,11.0,0.0,-0.28312993,0,-2.6666667,0.030303031,-0.01048951,0.038111888,0.0,6.7,7.7
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,6,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,34.0,0,0.0,0.0,2.0,1.2658767,0,2,4,20.0,1,0.0,0.0,10.0,12.0,2.0,3.604795,0,2.0,0.0952381,0.02710027,0.16182733,0.0,11.4,13.4
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,7,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,7,34.0,0,0.0,0.0,2.0,-0.54703736,0,2,5,22.0,0,0.0,0.0,15.0,22.0,1.0,-5.226624,0,1.4666667,0.15151516,0.056818184,0.26704547,0.0,5.6,7.6
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,8,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,1.0,0,0.0,0.0,0.0,-1.642389,0,4,5,33.0,1,0.0,0.0,26.0,11.0,2.0,4.210753,0,1.2692307,0.13157895,0.10236221,0.26902196,0.0,9.4,13.4
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,9,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,7,13.0,1,0.0,0.0,1.0,-3.0330303,0,5,5,68.0,0,0.0,0.0,23.0,45.0,1.0,4.5290475,0,2.9565217,0.17857143,0.12707183,0.3568074,0.0,14.1,19.1
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,11,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,40.0,0,0.0,0.0,2.0,0.66157895,0,2,2,4.0,0,0.0,0.0,-9.0,13.0,0.0,-0.55110407,0,-0.44444445,0.06666667,-0.0373444,0.073858924,0.0,4.4,6.4
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,12,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,22.0,0,0.0,0.0,2.0,-0.06335751,0,1,1,8.0,0,0.0,0.0,3.0,5.0,0.0,-0.5723912,0,2.6666667,0.035714287,0.008403362,0.05945378,0.0,3.0,4.0
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,13,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,9,36.0,0,0.0,0.0,1.0,-0.672582,0,5,6,54.0,1,0.0,0.0,7.0,44.0,2.0,4.4243474,0,7.714286,0.23076923,0.035897437,0.37128204,0.0,15.0,20.0
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,14,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,5.0,0,0.0,0.0,0.0,-0.008757458,0,6,8,40.0,0,0.0,0.0,8.0,39.0,2.0,0.05390268,0,5.0,0.17021276,0.020565553,0.26971504,0.0,4.5,10.5
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,15,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,4.0,0,0.0,0.0,0.0,-0.7798677,0,2,3,19.0,0,0.0,0.0,14.0,25.0,1.0,-2.9705715,0,1.3571428,0.12,0.059322033,0.22152543,0.0,2.3,4.3
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,16,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,4.0,0,1.0,1.0,0.0,-5.6180506,0,1,4,12.0,0,0.0,0.0,4.0,15.0,0.0,-2.2046983,0,3.0,0.125,0.018604651,0.20052326,0.0,-0.4,0.6
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,17,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,12.0,1,0.0,0.0,1.0,-0.41586247,0,5,6,45.0,0,0.0,0.0,26.0,44.0,3.0,2.3374856,0,1.7307693,0.1875,0.10358566,0.35375997,0.0,11.7,16.7
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,18,POST,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,38.0,0,0.0,0.0,2.0,3.0111377,0,3,3,30.0,0,0.0,0.0,7.0,23.0,1.0,1.7207962,0,4.285714,0.12,0.032407407,0.20268519,0.0,6.8,9.8
00-0032257,D.Johnson,Duke Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf7lxjjesduggqdfktsg",HOU,2019,19,POST,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,11.0,0,0.0,0.0,1.0,0.7794237,0,5,8,23.0,0,0.0,0.0,8.0,29.0,1.0,-0.5645635,0,2.875,0.16,0.01843318,0.25290322,0.0,3.4,8.4
00-0032268,M.Mariota,Marcus Mariota,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",TEN,2019,1,REG,CLE,14,24,248.0,3,0.0,4.0,32.0,0,0,145.0,173.0,9.0,6.292001,0,1.7103448,0.1257567,3,24.0,0,0.0,0.0,1.0,1.3121625,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,24.32,24.32
00-0032268,M.Mariota,Marcus Mariota,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",TEN,2019,2,REG,IND,19,28,154.0,1,0.0,4.0,35.0,1,0,149.0,71.0,7.0,-3.922668,0,1.033557,0.03490212,5,32.0,0,0.0,0.0,1.0,-0.6269197,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,13.36,13.36
00-0032268,M.Mariota,Marcus Mariota,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",TEN,2019,3,REG,JAX,23,40,304.0,0,0.0,9.0,55.0,1,0,431.0,61.0,15.0,-6.7157273,0,0.70533645,0.02134113,6,34.0,0,0.0,0.0,2.0,3.470425,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,15.56,15.56
00-0032268,M.Mariota,Marcus Mariota,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",TEN,2019,4,REG,ATL,18,27,227.0,3,0.0,0.0,-0.0,0,0,131.0,125.0,10.0,7.970273,0,1.7328244,0.20528667,3,22.0,0,1.0,0.0,1.0,0.4942172,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,23.28,23.28
00-0032268,M.Mariota,Marcus Mariota,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",TEN,2019,5,REG,BUF,13,22,183.0,0,0.0,5.0,33.0,0,0,96.0,131.0,5.0,-1.1384845,0,1.90625,-0.021874217,5,13.0,0,0.0,0.0,0.0,-1.4903469,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,8.62,8.62
00-0032268,M.Mariota,Marcus Mariota,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",TEN,2019,6,REG,DEN,7,18,63.0,0,2.0,3.0,7.0,0,0,163.0,31.0,3.0,-11.536861,0,0.38650307,-0.09530349,2,4.0,0,0.0,0.0,0.0,0.66443384,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-1.08,-1.08
00-0032268,M.Mariota,Marcus Mariota,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",TEN,2019,17,REG,HOU,1,1,24.0,0,0.0,0.0,-0.0,0,0,12.0,12.0,1.0,1.7300607,0,2.0,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.96,0.96
