player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0027996,T.Smith,Torrey Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqvbn4ybxagyfwva3i51",SF,2015,6,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,96.0,1,0.0,0.0,113.0,40.0,2.0,4.2540126,0,0.8495575,0.22222222,0.3754153,0.59612405,0.0,15.6,18.6
00-0027996,T.Smith,Torrey Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqvbn4ybxagyfwva3i51",SF,2015,7,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,2.0,0.0,0.0,-0.6044059,0,0.0,0.041666668,0.01183432,0.070784025,0.0,0.0,0.0
00-0027996,T.Smith,Torrey Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqvbn4ybxagyfwva3i51",SF,2015,8,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,5,19.0,0,0.0,0.0,24.0,7.0,1.0,-2.010978,0,0.7916667,0.12195122,0.08856089,0.24491945,0.0,1.9,3.9
00-0027996,T.Smith,Torrey Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqvbn4ybxagyfwva3i51",SF,2015,9,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,44.0,0,0.0,0.0,67.0,3.0,2.0,3.481252,0,0.6567164,0.15384616,0.25378788,0.40842074,0.0,4.4,6.4
00-0027996,T.Smith,Torrey Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqvbn4ybxagyfwva3i51",SF,2015,11,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,16.0,0,0.0,0.0,46.0,1.0,1.0,-1.1390215,0,0.3478261,0.09090909,0.1411043,0.23513664,0.0,1.6,2.6
00-0027996,T.Smith,Torrey Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqvbn4ybxagyfwva3i51",SF,2015,12,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,51.0,0,0.0,0.0,61.0,14.0,2.0,2.679962,0,0.8360656,0.083333336,0.209622,0.2717354,0.0,5.1,7.1
00-0027996,T.Smith,Torrey Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqvbn4ybxagyfwva3i51",SF,2015,13,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,76.0,1,0.0,0.0,62.0,29.0,1.0,5.2765627,0,1.2258065,0.09375,0.28440368,0.33970758,0.0,13.6,15.6
00-0027996,T.Smith,Torrey Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqvbn4ybxagyfwva3i51",SF,2015,14,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,17.0,0,0.0,0.0,37.0,0.0,1.0,1.14273,0,0.45945945,0.071428575,0.16517857,0.22276786,0.0,1.7,2.7
00-0027996,T.Smith,Torrey Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqvbn4ybxagyfwva3i51",SF,2015,15,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,5,33.0,0,0.0,0.0,58.0,8.0,2.0,1.0763546,0,0.5689655,0.1,0.19931272,0.2895189,0.0,3.3,5.3
00-0027996,T.Smith,Torrey Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqvbn4ybxagyfwva3i51",SF,2015,16,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,23.0,1,0.0,0.0,34.0,1.0,1.0,1.341548,0,0.6764706,0.09090909,0.15454546,0.24454546,0.0,8.3,10.3
00-0027996,T.Smith,Torrey Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqvbn4ybxagyfwva3i51",SF,2015,17,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,8,61.0,0,0.0,0.0,76.0,28.0,2.0,-1.0677961,0,0.80263156,0.18181819,0.36893204,0.5309797,0.0,6.1,11.1
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,1,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,5,38.0,1,0.0,0.0,7.0,31.0,2.0,4.1102695,0,5.428571,0.2173913,0.046666667,0.35875362,0.0,9.8,14.8
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,2,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,8,11,116.0,0,0.0,0.0,114.0,38.0,6.0,6.5556297,0,1.0175439,0.3548387,0.5205479,0.8966416,0.0,11.6,19.6
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,3,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,12.0,0,0.0,0.0,1.0,1.2767354,0,7,12,91.0,3,0.0,0.0,87.0,49.0,6.0,5.783109,0,1.045977,0.34285715,0.31071427,0.7317857,0.0,28.3,35.3
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,4,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,8,44.0,0,0.0,0.0,43.0,27.0,2.0,-0.18499152,0,1.0232558,0.25,0.17479675,0.49735773,0.0,4.4,9.4
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,5,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,23.0,0,0.0,0.0,40.0,21.0,1.0,-0.489286,0,0.575,0.2,0.26845637,0.48791945,0.0,2.3,5.3
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,6,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,5,38.0,0,0.0,0.0,55.0,35.0,2.0,1.05405,0,0.6909091,0.1724138,0.20676692,0.40335754,0.0,3.8,5.8
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,8,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,10.0,0,0.0,0.0,1.0,0.5887108,0,6,9,27.0,0,0.0,0.0,62.0,7.0,1.0,-4.5436163,0,0.43548387,0.4090909,0.48818898,0.95536864,0.0,3.7,9.7
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,9,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,12,99.0,1,0.0,0.0,164.0,42.0,4.0,6.0543413,0,0.60365856,0.25,0.36689037,0.63182324,0.0,15.9,19.9
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,10,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-3.0,0,0.0,0.0,0.0,-1.3821877,0,5,10,53.0,0,0.0,0.0,98.0,16.0,2.0,0.038645707,0,0.5408163,0.16666667,0.1971831,0.38802817,0.0,5.0,10.0
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,11,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,9,24.0,1,0.0,0.0,92.0,1.0,2.0,1.2721535,0,0.26086956,0.2647059,0.27878788,0.59221035,0.0,8.4,10.4
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,12,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,7,74.0,0,0.0,0.0,50.0,29.0,3.0,0.5211497,0,1.48,0.1627907,0.18450184,0.37333733,0.0,7.4,13.4
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,13,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-1.0,0,0.0,0.0,0.0,-1.1593779,0,4,5,29.0,0,0.0,0.0,33.0,23.0,2.0,2.675295,0,0.8787879,0.14285715,0.0825,0.27203572,0.0,2.8,6.8
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,14,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,9.0,0,0.0,0.0,0.0,-1.0637121,0,8,12,81.0,0,0.0,0.0,81.0,50.0,4.0,2.0709176,0,1.0,0.36363637,0.43085107,0.8470503,0.0,9.0,17.0
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,15,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,18.0,0,0.0,0.0,1.0,0.5727996,0,5,7,40.0,0,0.0,0.0,27.0,26.0,2.0,-0.89694935,0,1.4814814,0.18421052,0.075418994,0.32910907,0.0,5.8,10.8
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,16,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,2.0,0,0.0,0.0,0.0,-0.40433338,0,3,3,15.0,0,0.0,0.0,-2.0,17.0,0.0,0.14971653,0,0.0,0.10344828,-0.0073260074,0.1500442,0.0,1.7,4.7
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,17,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,3.0,0,0.0,0.0,0.0,-0.06613401,0,6,8,37.0,0,0.0,0.0,23.0,24.0,3.0,1.8235781,0,1.6086956,0.18604651,0.059431523,0.32067183,0.0,4.0,10.0
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,18,POST,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,24.0,0,0.0,0.0,1.0,0.57717854,0,3,8,38.0,1,0.0,0.0,117.0,13.0,3.0,2.6230197,0,0.32478634,0.23529412,0.34718102,0.5959679,0.0,12.2,15.2
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",GB,2015,19,POST,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,15.0,0.0,0.0,-0.8218474,0,0.0,0.023809524,0.028301887,0.055525605,0.0,0.0,0.0
00-0028007,,Rob Housler,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lnu7z4mvnadgcnppqbxz",CLE,2015,1,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,14.0,0.0,0.0,-0.5347228,0,0.0,0.03125,0.05785124,0.087370865,0.0,0.0,0.0
00-0028007,,Rob Housler,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lnu7z4mvnadgcnppqbxz",CLE,2015,3,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,8.0,0.0,0.0,-3.016418,0,0.0,0.040816326,0.014652015,0.0714809,0.0,0.0,0.0
00-0028007,,Rob Housler,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lnu7z4mvnadgcnppqbxz",CLE,2015,5,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,6.0,0,0.0,0.0,5.0,1.0,1.0,0.22180907,0,1.2,0.019607844,0.012106538,0.03788634,0.0,0.6,1.6
00-0028007,,Rob Housler,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lnu7z4mvnadgcnppqbxz",CHI,2015,15,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,9.0,0,0.0,0.0,4.0,5.0,0.0,0.5856343,0,2.25,0.027777778,0.0127795525,0.050612353,0.0,0.9,1.9
00-0028007,,Rob Housler,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lnu7z4mvnadgcnppqbxz",CHI,2015,17,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,18.0,0,0.0,0.0,15.0,3.0,2.0,2.446442,0,1.2,0.08695652,0.05952381,0.17210145,0.0,1.8,3.8
00-0028009,D.Murray,DeMarco Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",PHI,2015,1,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,8,9.0,1,0.0,0.0,1.0,-1.941193,0,4,5,11.0,1,0.0,0.0,-11.0,18.0,1.0,0.22269651,0,-1.0,0.09615385,-0.03914591,0.116828635,0.0,14.0,18.0
00-0028009,D.Murray,DeMarco Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",PHI,2015,2,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,13,2.0,0,0.0,0.0,2.0,-5.6767087,0,5,5,53.0,0,0.0,0.0,-9.0,62.0,3.0,4.400434,0,-5.888889,0.13513513,-0.04225352,0.17312524,0.0,5.5,10.5
00-0028009,D.Murray,DeMarco Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",PHI,2015,4,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,8,36.0,0,0.0,0.0,1.0,-1.8781333,0,2,2,12.0,0,0.0,0.0,-8.0,20.0,0.0,-0.49836496,0,-1.5,0.071428575,-0.02116402,0.09232804,0.0,4.8,6.8
00-0028009,D.Murray,DeMarco Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",PHI,2015,5,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,20,83.0,1,0.0,0.0,5.0,0.7289459,0,7,8,37.0,0,0.0,0.0,-2.0,63.0,3.0,1.96791,0,-18.5,0.17777778,-0.005602241,0.2627451,0.0,18.0,25.0
00-0028009,D.Murray,DeMarco Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",PHI,2015,6,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,21,112.0,1,0.0,0.0,7.0,3.4765582,0,3,4,14.0,0,0.0,0.0,-2.0,16.0,0.0,-0.8915704,0,-7.0,0.10810811,-0.005194805,0.1585258,0.0,18.6,21.6
00-0028009,D.Murray,DeMarco Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",PHI,2015,7,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,18,65.0,0,0.0,0.0,3.0,-1.0645546,0,2,4,5.0,0,0.0,0.0,-11.0,15.0,0.0,-2.6611724,0,-0.45454547,0.08695652,-0.050691243,0.094950914,0.0,7.0,9.0
00-0028009,D.Murray,DeMarco Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",PHI,2015,9,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,18,83.0,1,0.0,0.0,6.0,3.7820246,0,6,7,78.0,0,0.0,0.0,5.0,68.0,1.0,3.3553262,0,15.6,0.19444445,0.028571429,0.31166667,0.0,22.1,28.1
00-0028009,D.Murray,DeMarco Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",PHI,2015,10,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,22,61.0,0,0.0,0.0,7.0,-2.0110257,0,6,8,58.0,0,0.0,0.0,-1.0,58.0,2.0,1.9678526,0,-58.0,0.16666667,-0.003267974,0.24771242,0.0,11.9,17.9
00-0028009,D.Murray,DeMarco Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",PHI,2015,11,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,13,64.0,0,1.0,1.0,4.0,0.928749,0,4,5,27.0,0,0.0,0.0,-7.0,30.0,1.0,0.6692571,0,-3.857143,0.12195122,-0.037433155,0.15672362,0.0,7.1,11.1
00-0028009,D.Murray,DeMarco Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",PHI,2015,12,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,30.0,0,0.0,0.0,1.0,-5.969114,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,3.0,3.0
00-0028009,D.Murray,DeMarco Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",PHI,2015,13,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,8,24.0,0,0.0,0.0,2.0,-2.1118073,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,2.4,2.4
00-0028009,D.Murray,DeMarco Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",PHI,2015,14,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,11,34.0,0,0.0,0.0,3.0,0.3948748,0,2,2,3.0,0,0.0,0.0,-6.0,9.0,0.0,-1.3168008,0,-0.5,0.054054055,-0.016,0.06988108,0.0,3.7,5.7
00-0028009,D.Murray,DeMarco Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",PHI,2015,15,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,3.0,0,0.0,0.0,0.0,-0.9047813,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.3,0.3
00-0028009,D.Murray,DeMarco Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",PHI,2015,16,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,27.0,1,0.0,0.0,2.0,2.5587513,0,3,4,24.0,0,0.0,0.0,-1.0,24.0,1.0,-0.061144356,0,-24.0,0.07272727,-0.0030395137,0.10696325,0.0,11.1,14.1
00-0028009,D.Murray,DeMarco Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",PHI,2015,17,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,12,69.0,1,1.0,1.0,3.0,-5.015215,0,0,1,0.0,0,0.0,0.0,7.0,0.0,0.0,-0.34028837,0,0.0,0.02631579,0.033980582,0.06326009,0.0,10.9,10.9
00-0028011,S.Ridley,Stevan Ridley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/futdstbe48qaqcvtolzj",NYJ,2015,10,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,-1.0,0,0.0,0.0,0.0,-2.188948,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-0.1,-0.1
00-0028011,S.Ridley,Stevan Ridley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/futdstbe48qaqcvtolzj",NYJ,2015,11,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,0.0,0,0.0,0.0,1.0,-2.309683,0,1,1,-5.0,0,0.0,0.0,-6.0,1.0,0.0,-1.6204404,0,0.8333333,0.025641026,-0.012875536,0.029448664,0.0,-0.5,0.5
00-0028011,S.Ridley,Stevan Ridley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/futdstbe48qaqcvtolzj",NYJ,2015,12,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,1.0,0,0.0,0.0,0.0,-0.9651269,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.1,0.1
00-0028011,S.Ridley,Stevan Ridley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/futdstbe48qaqcvtolzj",NYJ,2015,13,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,4.0,0,0.0,0.0,0.0,-1.4790394,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.4,0.4
00-0028011,S.Ridley,Stevan Ridley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/futdstbe48qaqcvtolzj",NYJ,2015,14,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,23.0,0,0.0,0.0,1.0,-0.50176835,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,2.3,2.3
00-0028011,S.Ridley,Stevan Ridley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/futdstbe48qaqcvtolzj",NYJ,2015,15,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,-2.0,0,0.0,0.0,0.0,-1.6503279,0,1,2,3.0,0,0.0,0.0,1.0,4.0,0.0,-0.626971,0,3.0,0.051282052,0.003215434,0.07917388,0.0,0.1,1.1
00-0028011,S.Ridley,Stevan Ridley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/futdstbe48qaqcvtolzj",NYJ,2015,16,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,7,36.0,0,0.0,0.0,2.0,0.18559496,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,3.6,3.6
00-0028011,S.Ridley,Stevan Ridley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/futdstbe48qaqcvtolzj",NYJ,2015,17,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,9,29.0,0,0.0,0.0,1.0,-1.0122441,0,2,2,0.0,0,0.0,0.0,-6.0,6.0,0.0,-0.8778633,0,-0.0,0.055555556,-0.01459854,0.07311436,0.0,2.9,4.9
00-0028012,R.Mallett,Ryan Mallett,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tvn03oot2ttdoog5x0qr",HOU,2015,1,REG,KC,8,13,98.0,1,0.0,1.0,7.0,0,0,138.0,23.0,5.0,4.7090635,1,0.71014494,0.17735341,1,6.0,0,0.0,0.0,1.0,0.6307129,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.52,10.52
00-0028012,R.Mallett,Ryan Mallett,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tvn03oot2ttdoog5x0qr",HOU,2015,2,REG,CAR,27,58,244.0,1,1.0,1.0,5.0,0,0,452.0,107.0,11.0,-12.393549,0,0.539823,-0.06517859,1,6.0,1,0.0,0.0,1.0,4.068421,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,18.36,18.36
