name,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
Dalvin Cook,00-0033893,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,249,1159.0,6,3.0,2.0,57.0,-9.881772697699489,1,34,49,224.0,0,0.0,0.0,-79.0,278.0,9.0,-4.863669206548714,0,-8.349437817084874,1.4626383593656191,-0.33980823499380675,1.9560917745527642,0.0,172.3,206.3,13,0.10816777041942605,-0.021305285868392664,0.19758351101634683,0.14520742693442493,0.07006568658116985,0.0,0.06569343065693431,0.054878048780487805,0.035032843290584925,0.056052549264935886,0.49448123620309054,0.17220654768860916
Damarea Crockett,00-0035448,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,7.0,0,0.0,0.0,0.0,-0.8934330875651466,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.7000000000000001,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.009472259810554804
Damien Harris,00-0035657,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,202,929.0,15,2.0,2.0,55.0,3.190351245548305,0,18,21,132.0,0,0.0,0.0,-7.0,134.0,4.0,4.253627703757957,0,28.935714285714283,0.6496887225234125,-0.01704975508182001,0.9625982552278447,0.0,192.1,210.1,15,0.04525862068965517,-0.0019278435692646654,0.07854630715123095,0.06634565617907102,0.03754266211604096,0.0,0.025806451612903226,0.023121387283236993,0.01877133105802048,0.03003412969283277,0.28448275862068967,0.1642895123705858
Damien Williams,00-0030874,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,40,164.0,2,0.0,0.0,11.0,-1.3214001172333125,0,16,23,103.0,1,0.0,0.0,41.0,109.0,3.0,-5.5267005378264,0,-20.208874458874458,0.7827314455681545,0.1702523927652419,1.2932738432879012,0.0,44.7,60.7,10,0.07348242811501597,0.017664799655320983,0.11043566362715299,0.12435548189678074,0.05173279758915118,0.125,0.029411764705882353,0.03636363636363636,0.08836639879457558,0.06638623807132095,0.329073482428115,0.08228946369502739
Damiere Byrd,00-0031868,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,26,38,329.0,1,0.0,0.0,325.0,116.0,18.0,7.920832560497477,1,15.435815882749345,1.0239210558530334,1.1988742203539307,2.3750935380273015,0.0,40.900000000000006,66.9,11,0.09405940594059406,0.10634816753926701,0.08814589665653495,0.22616764294230474,0.12382386149793,0.08333333333333333,0.13138686131386862,0.12751677852348994,0.10357859741563166,0.11572575586501066,0.8143564356435643,0.0757147060820752
Dan Arnold,00-0034011,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,52,408.0,0,1.0,1.0,340.0,188.0,20.0,3.5404379209805996,1,10.837012797647184,1.4860942806064759,1.299480484173022,3.138777759830829,0.0,40.800000000000004,75.8,10,0.14285714285714285,0.12048192771084337,0.16123499142367068,0.310671256454389,0.1656516443361754,0.0,0.16,0.15151515151515152,0.0828258221680877,0.13252131546894033,1.120879120879121,0.0914663577565402
Daniel Brown,00-0032098,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,29.0,0,0.0,0.0,7.0,22.0,1.0,1.3312147059477866,0,4.142857142857143,0.06666666666666667,0.03317535545023697,0.12322274881516589,0.0,2.9000000000000004,4.9,1,0.06060606060606061,0.029535864978902954,0.14864864864864866,0.11453778289221328,0.12393162393162394,0.0,0.07142857142857142,0.06666666666666667,0.06196581196581197,0.09914529914529915,0.8787878787878788,0.05647763946519133
Daniel Helm,00-0035428,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,-1.0,0,0.0,0.0,1.0,2.0,0.0,-2.3016431941346203,0,0.0,0.054093567251461985,0.0015509019282604185,0.08222598222697527,0.0,-0.1,0.9,2,0.025974025974025976,0.0014144271570014145,0.006024096385542169,0.040092580686640095,-0.0016420361247947454,0.0,0.0,0.0,-0.0008210180623973727,-0.0013136288998357964,-0.012987012987012988,0.004829362524146812
Daniel Jones,00-0035710,2021,REG,232,361,2428.0,10,7.0,22.0,160.0,5,2,2640.0,1098.0,116.0,-12.451881251377383,1,10.86117409747734,0.7854876644269524,62,298.0,2,2.0,1.0,16.0,5.521667821375422,2,1,1,16.0,0,0.0,0.0,13.0,3.0,1.0,0.9808847262756899,0,1.2307692307692308,0.030303030303030304,0.06132075471698113,0.08837907375643225,0.0,166.52,167.52,11,0.002564102564102564,0.004464285714285714,0.0024916943521594683,0.007417582417582417,0.006017299736743136,0.0,0.007751937984496124,0.007142857142857143,0.003008649868371568,0.004813839789394509,0.041025641025641026,0.19612250632200057
Danny Amendola,00-0026035,2021,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,14.0,0.0,0.0,-0.3616975506884046,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,24,38,248.0,3,1.0,0.0,321.0,105.0,10.0,-0.11861581991929171,1,6.979436273690746,1.1841794503610772,1.169489012442154,2.5949114842511234,0.0,44.8,68.8,8,0.14615384615384616,0.1558252427184466,0.13444302176696543,0.3438909634055265,0.14019219898247598,0.2727272727272727,0.13157894736842105,0.14942528735632185,0.20645973585487434,0.16669921373143534,0.9538461538461539,0.111496450912391
Dante Pettis,00-0034860,2021,REG,1,1,16.0,0,0.0,0.0,0.0,0,0,13.0,3.0,1.0,0.9808847262756899,0,1.2307692307692308,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,16,87.0,1,0.0,0.0,103.0,38.0,5.0,-1.9642320835057556,0,3.533333333333333,0.3806818181818182,0.35835045768727813,0.821868047653822,0.0,15.34,25.34,2,0.18823529411764706,0.17881944444444445,0.16666666666666666,0.4254084967320262,0.18872017353579176,1.0,0.19230769230769232,0.2222222222222222,0.5943600867678959,0.35097613882863343,1.0235294117647058,0.16688619599578502
Dare Ogunbowale,00-0033854,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,43,137.0,1,0.0,0.0,5.0,-9.352211868853061,0,13,21,114.0,1,0.0,0.0,31.0,100.0,3.0,-1.1754501754767261,0,12.8992673992674,0.6263065083187034,0.11947638176801056,1.0230932297156625,0.0,37.1,50.1,10,0.058823529411764705,0.011384502387073081,0.10131712259371833,0.09734289602730552,0.05132823052678973,0.16666666666666666,0.02702702702702703,0.03418803418803419,0.10899744859672819,0.07439591775476512,0.31932773109243695,0.0696181424045356
Darius Bradwell,00-0035898,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,-0.44896725565195084,0,0.0,0.022727272727272728,0.003484320557491289,0.03652993348115299,0.0,0.0,0.0,1,0.022727272727272728,0.003484320557491289,0.0,0.036878365536902116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius Slayton,00-0035535,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-13.0,0,0.0,0.0,0.0,-1.7453839217778295,0,26,58,339.0,2,1.0,1.0,773.0,65.0,14.0,-14.252361351251917,0,6.021009368660468,1.7042553588556746,3.0735580246180687,4.70787365551616,0.0,42.6,68.60000000000001,13,0.12831858407079647,0.24239573534023204,0.05666957279860506,0.3863944643783803,0.13554578168732506,0.16666666666666666,0.11475409836065574,0.11940298507462686,0.15110622417699587,0.1417699586831934,0.75,0.07919283339490212
Darnell Mooney,00-0036309,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,32.0,1,0.0,0.0,2.0,0.9643581494456157,0,81,140,1055.0,4,0.0,0.0,1556.0,381.0,49.0,1.4899042949728007,0,11.520290363535413,4.63177848402491,5.997365124844214,11.145823313428314,0.0,138.70000000000002,219.70000000000002,17,0.25830258302583026,0.34616240266963294,0.238125,0.6643837966744517,0.2902338376891334,0.25,0.2722222222222222,0.27040816326530615,0.2701169188445667,0.28218707015130673,1.9464944649446494,0.1748229489933954
Darrel Williams,00-0034301,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,144,558.0,6,0.0,0.0,40.0,4.9404268118926105,0,47,57,452.0,2,0.0,0.0,82.0,435.0,19.0,20.60644695547321,0,-68.78368035473298,1.4976302423950436,0.3678614435110998,2.5039483740503354,0.0,149.0,196.0,17,0.08444444444444445,0.01651560926485398,0.1594574780058651,0.13987915407854987,0.09155357504557424,0.05405405405405406,0.07116104868913857,0.06907894736842106,0.07280381454981415,0.08405367084727021,0.6696296296296296,0.11132062612172569
Darrell Daniels,00-0033258,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,4,0.0,0,0.0,0.0,22.0,1.0,0.0,-2.449810207937844,0,0.0,0.13536463536463536,0.193407960199005,0.33843252518625655,0.0,0.0,1.0,3,0.039603960396039604,0.037606837606837605,0.002304147465437788,0.08949141067952948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303342838075593
Darrell Henderson,00-0035664,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,149,688.0,5,0.0,0.0,39.0,-1.379824667690324,0,29,40,176.0,3,0.0,0.0,37.0,180.0,8.0,-7.756834660989229,0,-9.525888192267502,1.0904463620187965,0.12593268980958341,1.723822425894903,0.0,134.4,163.4,12,0.09216589861751152,0.010150891632373114,0.11650485436893204,0.1463695612321658,0.05144694533762058,0.11538461538461539,0.04878048780487805,0.05789473684210526,0.08341578036111799,0.06423447934701954,0.4055299539170507,0.13879922530664945
Darren Fells,00-0029738,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,5,43.0,0,0.0,0.0,24.0,27.0,2.0,0.8511437906417996,0,4.590909090909091,0.15625,0.1834151663938898,0.36276561647572286,0.0,4.300000000000001,8.3,3,0.04,0.038461538461538464,0.04891304347826087,0.09076923076923077,0.05119047619047619,0.0,0.046511627906976744,0.0425531914893617,0.025595238095238095,0.040952380952380955,0.344,0.02811653116531165
Darren Waller,00-0031610,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,55,93,665.0,2,0.0,0.0,918.0,242.0,31.0,12.168439853651792,0,8.23426498023866,2.546214240964712,2.880318468138109,5.835544289143744,0.0,78.5,133.5,11,0.22355769230769232,0.2556390977443609,0.1567357512953368,0.5398478166570272,0.20268210911307527,0.11764705882352941,0.22794117647058823,0.21568627450980393,0.16016458396830235,0.1856750990551661,1.5985576923076923,0.1292552573486697
Darrynton Evans,00-0036297,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,7.0,0,0.0,0.0,0.0,-1.2462251161923632,0,2,2,11.0,0,0.0,0.0,-4.0,15.0,1.0,1.331596571719274,0,-2.75,0.07407407407407407,-0.019417475728155338,0.09751887810140236,0.0,1.8,3.8,1,0.07142857142857142,-0.019417475728155338,0.11450381679389313,0.09160887656033287,0.04,0.0,0.07692307692307693,0.06666666666666667,0.02,0.032,0.39285714285714285,0.040084388185654005
Davante Adams,00-0031381,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,123,169,1553.0,11,0.0,0.0,1614.0,601.0,84.0,71.96588018300136,0,17.690573937346155,5.068822851721333,5.93186289938119,11.755538307148834,0.0,221.3,344.3,16,0.3039568345323741,0.36573759347382734,0.26452464788732394,0.748525326577623,0.35766927683095345,0.2972972972972973,0.37333333333333335,0.36259541984732824,0.3274832870641254,0.34559488092422225,2.7931654676258995,0.21725412991077628
David Blough,00-0035040,2021,REG,0,0,0.0,0,0.0,1.0,6.0,1,0,0.0,0.0,0.0,-0.9305123655358329,0,0.0,0.0,1,6.0,0,0.0,0.0,0.0,0.3444378492422402,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.6000000000000001,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.009121313469139558
David Johnson,00-0032187,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,67,228.0,0,1.0,1.0,7.0,-21.67845288425451,0,32,42,225.0,1,0.0,0.0,87.0,191.0,11.0,-8.568709173098455,0,10.568073593073594,1.4602269983406029,0.2910261745328821,2.394058819683922,0.0,49.300000000000004,81.3,13,0.10218978102189781,0.027306967984934087,0.154281098546042,0.175130245920794,0.08070301291248207,0.058823529411764705,0.09166666666666666,0.08759124087591241,0.06976327116212339,0.07632711621233859,0.5474452554744526,0.08645992853496681
David Montgomery,00-0035685,2021,REG,0,1,0.0,0,1.0,0.0,0.0,0,0,9.0,0.0,0.0,-3.1767500246642157,0,0.0,0.0,225,849.0,7,2.0,1.0,55.0,-21.6045883598607,0,42,51,301.0,0,0.0,0.0,45.0,273.0,18.0,5.274761422659272,0,11.867619047619048,1.5726456478236837,0.18861631549400687,2.4909998925813306,0.0,153.0,195.0,13,0.11724137931034483,0.012908777969018933,0.20495495495495494,0.1861890913407324,0.10090512906469996,0.0,0.1276595744680851,0.11688311688311688,0.05045256453234998,0.08072410325175998,0.6919540229885057,0.1947623898843411
David Moore,00-0033589,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.0,28.0,0.0,0.0,-0.9738130733603612,0,0.0,0.05714285714285714,0.08974358974358974,0.14853479853479853,0.0,0.0,0.0,1,0.05263157894736842,0.08333333333333333,0.0,0.1456140350877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Njoku,00-0033885,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,-0.5057117864489555,0,36,53,475.0,4,0.0,0.0,432.0,247.0,17.0,21.50712458865616,0,13.544374993552353,1.8569848443966832,1.8248722086432398,4.062887812645292,0.0,71.60000000000001,107.60000000000001,15,0.11597374179431072,0.11419508326724821,0.1549560853199498,0.26531667930526465,0.14923028589381088,0.2222222222222222,0.11038961038961038,0.12209302325581395,0.18572625405801654,0.16382867315949315,1.039387308533917,0.08958305581457306
David Sills,00-0035359,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,6,17.0,0,0.0,0.0,58.0,2.0,1.0,-2.9543511403899174,0,2.666666666666667,0.24560236511456024,0.4416633444604454,0.6775678887941521,0.0,1.7000000000000002,3.7,4,0.05,0.07891156462585033,0.007751937984496124,0.1381292517006803,0.036637931034482756,0.0,0.04,0.03571428571428571,0.018318965517241378,0.029310344827586206,0.14166666666666666,0.019155104576516875
Davion Davis,00-0035101,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,17.0,0,0.0,0.0,14.0,13.0,1.0,-4.320512734120712,0,4.25,0.09775641025641026,0.09267089499647639,0.2115042418821489,0.0,1.7000000000000002,2.7,2,0.039473684210526314,0.03431372549019608,0.043333333333333335,0.08666150670794634,0.04,0.0,0.045454545454545456,0.043478260869565216,0.02,0.032,0.2236842105263158,0.021739130434782608
Davis Mills,00-0036898,2021,REG,263,394,2664.0,16,10.0,31.0,206.0,5,1,2869.0,1232.0,118.0,-45.73431005825807,1,11.724158029487462,0.8994800811200332,18,44.0,0,0.0,0.0,5.0,-8.340931496624698,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,156.95999999999998,156.95999999999998,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16526280323450132
Davis Webb,00-0033550,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-3.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002378309814491835
Dawson Knox,00-0035689,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,49,71,587.0,9,0.0,0.0,524.0,277.0,31.0,33.19093861678055,0,31.303216545030914,2.003940483055216,1.7217885731670757,4.2111627257997775,0.0,114.7,163.7,15,0.1256637168141593,0.10889443059019119,0.1855324849296718,0.2756111196933919,0.1490982981965964,0.2647058823529412,0.15048543689320387,0.16666666666666666,0.2069020902747688,0.17221981502786537,1.038938053097345,0.10648678184845961
Dax Milne,00-0036671,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,-0.6940288813202642,0,9,14,83.0,0,1.0,1.0,102.0,39.0,4.0,-5.622943584632594,0,8.360867446393762,0.42377486608117887,0.4083846890983094,0.9215315814905849,0.0,6.4,15.4,9,0.045307443365695796,0.04419410745233969,0.038011695906432746,0.10331645101041545,0.04031083050024284,0.0,0.0392156862745098,0.036036036036036036,0.02015541525012142,0.03224866440019427,0.2686084142394822,0.022092789716810602
Dazz Newsome,00-0036907,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,5,23.0,0,0.0,0.0,36.0,15.0,1.0,-9.422695572604425,0,2.316666666666667,0.12839889579020014,0.13036093418259023,0.2838509976131134,0.0,2.3,4.3,3,0.040983606557377046,0.043689320388349516,0.034482758620689655,0.09642686614674519,0.026744186046511628,0.0,0.022727272727272728,0.02127659574468085,0.013372093023255814,0.021395348837209303,0.1885245901639344,0.015653440116490714
DeAndre Carter,00-0031763,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,89.0,0,1.0,0.0,4.0,2.6877549971686676,0,24,44,296.0,3,0.0,0.0,485.0,78.0,17.0,9.942710329416977,0,9.523910090395349,1.3662064818628663,1.7965106534609807,3.3068671802169862,1.0,62.5,86.5,15,0.08712871287128712,0.12646675358539766,0.045774647887323945,0.23186647217524883,0.08708443659899971,0.16666666666666666,0.10179640718562874,0.10810810810810811,0.12687555163283318,0.1030008826125331,0.5861386138613861,0.07139555614249397
DeAndre Hopkins,00-0030564,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,42,64,572.0,8,0.0,0.0,788.0,140.0,32.0,42.37796969614686,0,8.925950410138704,2.034366827932508,3.283141433413751,5.349749245288388,0.0,105.2,147.20000000000002,10,0.2,0.2957957957957958,0.11146496815286625,0.5366366366366366,0.205607476635514,0.42105263157894735,0.25396825396825395,0.27586206896551724,0.3133300541072307,0.2486965076242007,1.7875,0.14552932336773838
DeAndre Houston-Carson,00-0032790,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06568863586599517
DeSean Jackson,00-0026189,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,0.0,0.003352722618728876,0,20,34,454.0,2,1.0,1.0,647.0,175.0,12.0,11.046789813728537,0,10.298019522198787,1.0111582805675803,2.1339702964201113,3.010516628345448,0.0,55.800000000000004,75.80000000000001,14,0.06910569105691057,0.15317234848484848,0.09531590413943355,0.22619641537324464,0.11502406891309856,0.08,0.06382978723404255,0.06572769953051644,0.09751203445654928,0.10801925513047886,0.9227642276422764,0.058574431256182
DeVante Parker,00-0031547,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,40,73,515.0,2,0.0,0.0,856.0,104.0,29.0,24.061896761366867,0,5.704694701091393,2.1902616801518833,3.262948421862939,5.5694564155318815,0.0,63.5,103.5,9,0.22955974842767296,0.3580092011710581,0.14730878186968838,0.6307469835783559,0.29311326124075127,0.25,0.3020833333333333,0.2980769230769231,0.2715566306203756,0.28449060899260104,1.619496855345912,0.1619515553608312
DeVonta Smith,00-0036912,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,64,104,916.0,5,1.0,1.0,1476.0,208.0,43.0,28.621990696259093,1,10.934628608910964,3.8643300658230944,6.458821643892697,10.317670249459528,0.0,121.60000000000001,185.6,17,0.21052631578947367,0.34893617021276596,0.12030075187969924,0.5949384098544233,0.2555090655509066,0.25,0.25748502994011974,0.25668449197860965,0.2527545327754533,0.25440725244072526,1.854251012145749,0.13122171945701355
Dede Westbrook,00-0033839,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,15,68.0,0,0.0,0.0,110.0,17.0,3.0,-1.9098853867621823,0,6.91170634920635,0.41509862821159693,0.3767390505073816,0.8863652776725626,0.0,6.800000000000001,16.8,8,0.04792332268370607,0.04462474645030426,0.017894736842105262,0.1075847811858025,0.02989010989010989,0.0,0.028846153846153848,0.025210084033613446,0.014945054945054945,0.023912087912087914,0.21725239616613418,0.021420374856559992
Dee Eskridge,00-0036620,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,59.0,0,0.0,0.0,2.0,7.535544990969356,0,10,20,64.0,1,0.0,0.0,252.0,32.0,4.0,-2.856174919751219,0,3.8900462962962963,0.674931298021281,0.8098115011117791,1.579264997810167,0.0,18.3,28.3,8,0.08130081300813008,0.10298324478953821,0.04155844155844156,0.2043378153438257,0.03707995365005794,0.0625,0.05,0.052083333333333336,0.04978997682502897,0.04216396292004635,0.2601626016260163,0.04008839278125619
DeeJay Dallas,00-0036425,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,33,138.0,2,0.0,0.0,10.0,1.8919183991534512,0,21,23,133.0,0,1.0,0.0,39.0,110.0,4.0,-5.36754088419564,0,5.78373015873016,0.8037049837856289,0.15393054089623548,1.3133088543058082,0.0,39.1,60.1,11,0.07419354838709677,0.013180128421764109,0.10784313725490197,0.12183442531805644,0.05393349553933496,0.0,0.03636363636363636,0.030303030303030304,0.02696674776966748,0.04314679643146797,0.4290322580645161,0.06172078788999117
Deebo Samuel,00-0035719,2021,REG,1,2,24.0,1,0.0,0.0,0.0,0,0,39.0,0.0,1.0,2.0177336357883178,0,1.0,0.0,59,365.0,8,0.0,0.0,21.0,20.849417409073794,0,77,121,1405.0,6,4.0,2.0,1029.0,780.0,51.0,55.31051865615727,0,22.455835197133734,4.19285525655663,4.623942092148814,9.526042349339114,0.0,261.96000000000004,338.96000000000004,16,0.25,0.27186261558784675,0.37338439444710386,0.5924900924702774,0.33953600773320447,0.25,0.2698412698412698,0.2676056338028169,0.29476800386660224,0.3216288061865636,2.902892561983471,0.23444135507877883
Demarcus Robinson,00-0032775,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,25,41,264.0,3,0.0,0.0,427.0,62.0,13.0,9.856429052995656,0,13.441529824370816,1.041678834002754,1.4621063312238627,2.585992682860835,0.0,44.400000000000006,69.4,14,0.0702054794520548,0.09691330004539264,0.026944806605823556,0.1828388592143963,0.06375271673508814,0.1,0.05701754385964912,0.06201550387596899,0.08187635836754407,0.07100217338807052,0.4520547945205479,0.048313887109799225
Demetric Felton,00-0036654,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,24.0,0,0.0,0.0,0.0,-2.543919825460762,0,18,21,181.0,2,0.0,0.0,9.0,201.0,10.0,9.55242118309252,0,-25.35378787878788,0.7570344051501521,-0.02946257100657733,1.114927808020624,0.0,32.5,50.5,11,0.06542056074766354,0.00340393343419062,0.1930835734870317,0.1008539878688478,0.08073148974130241,0.16666666666666666,0.09433962264150944,0.1016949152542373,0.12369907820398454,0.09791852512637528,0.5638629283489096,0.06000617885406022
Demetrius Harris,00-0030155,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,10.0,0,0.0,0.0,22.0,13.0,0.0,-5.846337154915091,0,0.0,0.25272435897435896,0.0436957093972098,0.40967353503958537,0.0,1.0,4.0,3,0.06666666666666667,0.037162162162162164,0.03439153439153439,0.12972972972972974,0.015220700152207,0.0,0.0,0.0,0.0076103500761035,0.0121765601217656,0.1111111111111111,0.01414027149321267
